time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:30:54.152089,"(2000, 2001, 2002, 2003)","(-1.811408281326294, 184.5516357421875, -236.78131103515625, 209.7177734375)","(0.6734086275100708, 0.3998677134513855, 0.49745169281959534, 0.3466402590274811)","(201.54000854492188, -996.8814697265625, 112.83255767822266, -999.0066528320312)","(203.5371856689453, -998.1919555664062, 130.51063537597656, -998.32177734375)"
2024/07/31/12:30:54.252196,"(2000, 2001, 2002, 2003)","(-1.8110435009002686, 185.0240478515625, -237.36036682128906, 210.1112060546875)","(0.6734086871147156, 0.4001527726650238, 0.4973297417163849, 0.3466108739376068)","(201.60662841796875, -996.9199829101562, 112.79376220703125, -999.0400390625)","(203.53506469726562, -998.1827392578125, 130.54095458984375, -998.3297119140625)"
2024/07/31/12:30:54.352062,"(2000, 2001, 2002, 2003)","(-1.8106727600097656, 185.5052490234375, -237.9510955810547, 210.5146484375)","(0.6734086871147156, 0.4004456102848053, 0.4972074627876282, 0.3465667963027954)","(201.67462158203125, -996.9594116210938, 112.75450897216797, -999.0740356445312)","(203.5329132080078, -998.1736450195312, 130.57228088378906, -998.3380126953125)"
2024/07/31/12:30:54.452040,"(2000, 2001, 2002, 2003)","(-1.8103110790252686, 185.97607421875, -238.53012084960938, 210.9122314453125)","(0.6734087467193604, 0.40073537826538086, 0.4970897138118744, 0.3465100824832916)","(201.7412567138672, -996.9981079101562, 112.71634674072266, -999.1072998046875)","(203.53079223632812, -998.1651000976562, 130.6033477783203, -998.3463134765625)"
2024/07/31/12:30:54.552116,"(2000, 2001, 2002, 2003)","(-1.8099442720413208, 186.4556884765625, -239.12083435058594, 211.320068359375)","(0.6734087467193604, 0.4010328948497772, 0.49697160720825195, 0.3464372158050537)","(201.80923461914062, -997.0377807617188, 112.6777572631836, -999.1411743164062)","(203.5286407470703, -998.1566772460938, 130.6354522705078, -998.3550415039062)"
2024/07/31/12:30:54.651922,"(2000, 2001, 2002, 2003)","(-1.8095827102661133, 186.9298095703125, -239.7056884765625, 211.7259521484375)","(0.6734088063240051, 0.4013292193412781, 0.4968567490577698, 0.3463498651981354)","(201.8765411376953, -997.0770874023438, 112.63988494873047, -999.1746826171875)","(203.52650451660156, -998.1487426757812, 130.6676025390625, -998.3638916015625)"
2024/07/31/12:30:54.752177,"(2000, 2001, 2002, 2003)","(-1.809222936630249, 187.4033203125, -240.29054260253906, 212.134033203125)","(0.6734088063240051, 0.4016270637512207, 0.4967438578605652, 0.3462468087673187)","(201.94384765625, -997.1165161132812, 112.60234832763672, -999.2081298828125)","(203.5243682861328, -998.14111328125, 130.70013427734375, -998.3729858398438)"
2024/07/31/12:30:54.852135,"(2000, 2001, 2002, 2003)","(-1.8088654279708862, 187.8760986328125, -240.87538146972656, 212.54443359375)","(0.6734088659286499, 0.40192610025405884, 0.4966329336166382, 0.34612736105918884)","(202.0111541748047, -997.1560668945312, 112.56514739990234, -999.241455078125)","(203.52223205566406, -998.1338500976562, 130.73304748535156, -998.3822631835938)"
2024/07/31/12:30:54.952224,"(2000, 2001, 2002, 2003)","(-1.8085095882415771, 188.348388671875, -241.460205078125, 212.9571533203125)","(0.6734088659286499, 0.40222612023353577, 0.496523916721344, 0.34599101543426514)","(202.07846069335938, -997.1956787109375, 112.5282974243164, -999.2747192382812)","(203.5200958251953, -998.1268920898438, 130.76632690429688, -998.3917236328125)"
2024/07/31/12:30:55.051926,"(2000, 2001, 2002, 2003)","(-1.8081556558609009, 188.820068359375, -242.04502868652344, 213.3719482421875)","(0.6734089255332947, 0.4025265872478485, 0.4964168071746826, 0.3458501696586609)","(202.14576721191406, -997.2354125976562, 112.49179077148438, -999.3079223632812)","(203.51795959472656, -998.120361328125, 130.79995727539062, -998.4014282226562)"
2024/07/31/12:30:55.152379,"(2000, 2001, 2002, 2003)","(-1.8078030347824097, 189.2911376953125, -242.6298370361328, 213.7884521484375)","(0.6734089255332947, 0.4028278589248657, 0.4963115155696869, 0.34570616483688354)","(202.21307373046875, -997.2752075195312, 112.45563507080078, -999.341064453125)","(203.5158233642578, -998.1140747070312, 130.83396911621094, -998.4113159179688)"
2024/07/31/12:30:55.251948,"(2000, 2001, 2002, 2003)","(-1.8074551820755005, 189.7572021484375, -243.2087860107422, 214.2025146484375)","(0.6734089851379395, 0.40312522649765015, 0.49620911478996277, 0.3455607295036316)","(202.2797088623047, -997.314697265625, 112.4201889038086, -999.373779296875)","(203.51370239257812, -998.1082763671875, 130.86798095703125, -998.4213256835938)"
2024/07/31/12:30:55.352247,"(2000, 2001, 2002, 2003)","(-1.8071024417877197, 190.2313232421875, -243.7994384765625, 214.626220703125)","(0.6734089851379395, 0.40344908833503723, 0.49610641598701477, 0.34540972113609314)","(202.34768676757812, -997.3550415039062, 112.3843994140625, -999.4070434570312)","(203.5115509033203, -998.1026611328125, 130.90304565429688, -998.4317016601562)"
2024/07/31/12:30:55.452195,"(2000, 2001, 2002, 2003)","(-1.806758165359497, 190.69580078125, -244.3783721923828, 215.04296875)","(0.6734090447425842, 0.4037479758262634, 0.4960075318813324, 0.3452593684196472)","(202.41432189941406, -997.3946533203125, 112.34966278076172, -999.4396362304688)","(203.5094451904297, -998.0975341796875, 130.93775939941406, -998.442138671875)"
2024/07/31/12:30:55.552167,"(2000, 2001, 2002, 2003)","(-1.8064086437225342, 191.16943359375, -244.968994140625, 215.4691162109375)","(0.6734090447425842, 0.4040519893169403, 0.49590837955474854, 0.34510383009910583)","(202.4822998046875, -997.4351806640625, 112.31460571289062, -999.4727172851562)","(203.50729370117188, -998.0926513671875, 130.97352600097656, -998.4530029296875)"
2024/07/31/12:30:55.651945,"(2000, 2001, 2002, 2003)","(-1.8060680627822876, 191.633544921875, -245.5479278564453, 215.8878173828125)","(0.673409104347229, 0.4043487310409546, 0.49581289291381836, 0.3449494242668152)","(202.54893493652344, -997.4749755859375, 112.28059387207031, -999.505126953125)","(203.5051727294922, -998.0881958007812, 131.00892639160156, -998.4638671875)"
2024/07/31/12:30:55.752167,"(2000, 2001, 2002, 2003)","(-1.8057222366333008, 192.1068115234375, -246.13853454589844, 216.31591796875)","(0.673409104347229, 0.4046499729156494, 0.4957171380519867, 0.3447902202606201)","(202.61691284179688, -997.515625, 112.24628448486328, -999.5380859375)","(203.50302124023438, -998.0840454101562, 131.04537963867188, -998.4751586914062)"
2024/07/31/12:30:55.852534,"(2000, 2001, 2002, 2003)","(-1.805381417274475, 192.5753173828125, -246.72328186035156, 216.7403564453125)","(0.6734091639518738, 0.40494638681411743, 0.49562400579452515, 0.34463104605674744)","(202.68421936035156, -997.5559692382812, 112.21268463134766, -999.5706176757812)","(203.50088500976562, -998.0802612304688, 131.08181762695312, -998.4865112304688)"
2024/07/31/12:30:55.952007,"(2000, 2001, 2002, 2003)","(-1.8050428628921509, 193.043701171875, -247.3080291748047, 217.1656494140625)","(0.6734091639518738, 0.4052407145500183, 0.49553248286247253, 0.3444705307483673)","(202.75152587890625, -997.5963134765625, 112.1794662475586, -999.60302734375)","(203.49876403808594, -998.0767822265625, 131.1185760498047, -998.4981079101562)"
2024/07/31/12:30:56.051949,"(2000, 2001, 2002, 2003)","(-1.8047057390213013, 193.5120849609375, -247.8927764892578, 217.59130859375)","(0.6734092235565186, 0.4055324196815491, 0.49544253945350647, 0.3443088233470917)","(202.81883239746094, -997.6367797851562, 112.1466293334961, -999.6353759765625)","(203.4966278076172, -998.07373046875, 131.1556854248047, -998.5098876953125)"
2024/07/31/12:30:56.152353,"(2000, 2001, 2002, 2003)","(-1.8043705224990845, 193.98046875, -248.47750854492188, 218.017578125)","(0.6734092235565186, 0.40582138299942017, 0.49535417556762695, 0.34414607286453247)","(202.88613891601562, -997.67724609375, 112.11417388916016, -999.6676025390625)","(203.4945068359375, -998.0709838867188, 131.19309997558594, -998.5219116210938)"
2024/07/31/12:30:56.252137,"(2000, 2001, 2002, 2003)","(-1.8040398359298706, 194.4443359375, -249.056396484375, 218.43994140625)","(0.6734092235565186, 0.40610402822494507, 0.49526819586753845, 0.34398406744003296)","(202.95277404785156, -997.7174072265625, 112.0824203491211, -999.699462890625)","(203.4923858642578, -998.068603515625, 131.23046875, -998.5340576171875)"
2024/07/31/12:30:56.352068,"(2000, 2001, 2002, 2003)","(-1.8037036657333374, 194.9176025390625, -249.64695739746094, 218.8712158203125)","(0.6734092831611633, 0.40639007091522217, 0.49518200755119324, 0.3438180685043335)","(203.020751953125, -997.7583618164062, 112.05043029785156, -999.7318115234375)","(203.49024963378906, -998.0665283203125, 131.26890563964844, -998.546630859375)"
2024/07/31/12:30:56.452173,"(2000, 2001, 2002, 2003)","(-1.8033727407455444, 195.385498046875, -250.23167419433594, 219.2984619140625)","(0.6734092831611633, 0.4066910445690155, 0.49509814381599426, 0.34365302324295044)","(203.0880584716797, -997.7990112304688, 112.01914978027344, -999.7637939453125)","(203.4881134033203, -998.0648193359375, 131.30728149414062, -998.5592651367188)"
2024/07/31/12:30:56.552447,"(2000, 2001, 2002, 2003)","(-1.803043007850647, 195.853759765625, -250.81639099121094, 219.7259521484375)","(0.6734093427658081, 0.40696752071380615, 0.4950157403945923, 0.3434875011444092)","(203.15536499023438, -997.8396606445312, 111.98826599121094, -999.7955932617188)","(203.48599243164062, -998.0634765625, 131.34597778320312, -998.5721435546875)"
2024/07/31/12:30:56.652183,"(2000, 2001, 2002, 2003)","(-1.8027148246765137, 196.3223876953125, -251.40109252929688, 220.1536865234375)","(0.6734093427658081, 0.40723925828933716, 0.4949347972869873, 0.3433215320110321)","(203.22268676757812, -997.88037109375, 111.95777893066406, -999.8273315429688)","(203.48385620117188, -998.0624389648438, 131.3849639892578, -998.585205078125)"
2024/07/31/12:30:56.752219,"(2000, 2001, 2002, 2003)","(-1.8023885488510132, 196.7913818359375, -251.98577880859375, 220.58154296875)","(0.6734094023704529, 0.4075061082839966, 0.49485525488853455, 0.34315529465675354)","(203.2899932861328, -997.921142578125, 111.92769622802734, -999.8590087890625)","(203.4817352294922, -998.0618286132812, 131.42425537109375, -998.5985107421875)"
2024/07/31/12:30:56.852112,"(2000, 2001, 2002, 2003)","(-1.8020634651184082, 197.260986328125, -252.57632446289062, 221.013916015625)","(0.6734094023704529, 0.40776774287223816, 0.49477627873420715, 0.34298714995384216)","(203.3572998046875, -997.9619140625, 111.8977279663086, -999.8908081054688)","(203.47959899902344, -998.0615234375, 131.46424865722656, -998.6121215820312)"
2024/07/31/12:30:56.952109,"(2000, 2001, 2002, 2003)","(-1.801740050315857, 197.7310791015625, -253.15516662597656, 221.437744140625)","(0.6734094023704529, 0.408023864030838, 0.49470025300979614, 0.34282222390174866)","(203.4246063232422, -998.002685546875, 111.86875915527344, -999.9219360351562)","(203.47747802734375, -998.0615844726562, 131.50372314453125, -998.625732421875)"
2024/07/31/12:30:57.052437,"(2000, 2001, 2002, 2003)","(-1.8014215230941772, 198.197021484375, -253.73399353027344, 221.861572265625)","(0.6734094619750977, 0.4082713723182678, 0.4946255385875702, 0.3426572382450104)","(203.49124145507812, -998.0431518554688, 111.8401870727539, -999.9529418945312)","(203.47537231445312, -998.0619506835938, 131.5435028076172, -998.6395263671875)"
2024/07/31/12:30:57.151819,"(2000, 2001, 2002, 2003)","(-1.8010979890823364, 198.673095703125, -254.3245086669922, 222.2940673828125)","(0.6734094619750977, 0.4085180461406708, 0.4945506155490875, 0.34248897433280945)","(203.55921936035156, -998.0844116210938, 111.81146240234375, -999.9844360351562)","(203.4732208251953, -998.0626831054688, 131.58436584472656, -998.65380859375)"
2024/07/31/12:30:57.251969,"(2000, 2001, 2002, 2003)","(-1.800779104232788, 199.1451416015625, -254.9091796875, 222.722412109375)","(0.6734095215797424, 0.4087548553943634, 0.4944777488708496, 0.3423224687576294)","(203.62652587890625, -998.125244140625, 111.78343963623047, -1000.0155639648438)","(203.47109985351562, -998.0637817382812, 131.62510681152344, -998.6680908203125)"
2024/07/31/12:30:57.351979,"(2000, 2001, 2002, 2003)","(-1.8004621267318726, 199.617919921875, -255.4938507080078, 223.150634765625)","(0.6734095215797424, 0.40898457169532776, 0.49440616369247437, 0.34215617179870605)","(203.69383239746094, -998.1661376953125, 111.7558364868164, -1000.0465087890625)","(203.46897888183594, -998.0652465820312, 131.66612243652344, -998.6826782226562)"
2024/07/31/12:30:57.451996,"(2000, 2001, 2002, 2003)","(-1.8001463413238525, 200.0914306640625, -256.0784912109375, 223.578857421875)","(0.6734095811843872, 0.40920689702033997, 0.494335800409317, 0.34199008345603943)","(203.76113891601562, -998.20703125, 111.72865295410156, -1000.0773315429688)","(203.46685791015625, -998.0670166015625, 131.70741271972656, -998.6974487304688)"
2024/07/31/12:30:57.552201,"(2000, 2001, 2002, 2003)","(-1.799835205078125, 200.5611572265625, -256.66314697265625, 224.007080078125)","(0.6734095811843872, 0.4094192087650299, 0.49426665902137756, 0.3418242931365967)","(203.82777404785156, -998.2474975585938, 111.70189666748047, -1000.1080932617188)","(203.46475219726562, -998.069091796875, 131.74896240234375, -998.71240234375)"
2024/07/31/12:30:57.652337,"(2000, 2001, 2002, 2003)","(-1.799519658088684, 201.0413818359375, -257.247802734375, 224.435302734375)","(0.6734095811843872, 0.4096274673938751, 0.494198739528656, 0.3416588604450226)","(203.895751953125, -998.2887573242188, 111.67556762695312, -1000.138671875)","(203.4626007080078, -998.0715942382812, 131.79078674316406, -998.7275390625)"
2024/07/31/12:30:57.752179,"(2000, 2001, 2002, 2003)","(-1.799208402633667, 201.517822265625, -257.83245849609375, 224.8634033203125)","(0.673409640789032, 0.409824937582016, 0.49413198232650757, 0.3414938449859619)","(203.9630584716797, -998.3296508789062, 111.64967346191406, -1000.169189453125)","(203.46047973632812, -998.074462890625, 131.83287048339844, -998.742919921875)"
2024/07/31/12:30:57.852209,"(2000, 2001, 2002, 2003)","(-1.7988985776901245, 201.9952392578125, -258.4170837402344, 225.29150390625)","(0.673409640789032, 0.4100130498409271, 0.49406641721725464, 0.34132927656173706)","(204.03036499023438, -998.3705444335938, 111.62420654296875, -1000.1995849609375)","(203.45835876464844, -998.07763671875, 131.87521362304688, -998.7584838867188)"
2024/07/31/12:30:57.952209,"(2000, 2001, 2002, 2003)","(-1.7985905408859253, 202.473876953125, -259.001708984375, 225.719482421875)","(0.6734097003936768, 0.41019201278686523, 0.49400195479393005, 0.3411652445793152)","(204.09767150878906, -998.4114379882812, 111.59918212890625, -1000.2297973632812)","(203.45623779296875, -998.0811157226562, 131.9178009033203, -998.7742919921875)"
2024/07/31/12:30:58.052099,"(2000, 2001, 2002, 2003)","(-1.7982836961746216, 202.95361328125, -259.58636474609375, 226.1474609375)","(0.6734097003936768, 0.41036054491996765, 0.4939386546611786, 0.3410017192363739)","(204.16497802734375, -998.4522705078125, 111.5745849609375, -1000.2599487304688)","(203.45411682128906, -998.0850219726562, 131.9606475830078, -998.790283203125)"
2024/07/31/12:30:58.152239,"(2000, 2001, 2002, 2003)","(-1.7979813814163208, 203.4298095703125, -260.1651306152344, 226.571044921875)","(0.6734097003936768, 0.4105169475078583, 0.4938770532608032, 0.3408404290676117)","(204.2316131591797, -998.49267578125, 111.55067443847656, -1000.2896118164062)","(203.45201110839844, -998.0891723632812, 132.0032958984375, -998.8063354492188)"
2024/07/31/12:30:58.252255,"(2000, 2001, 2002, 2003)","(-1.7976746559143066, 203.9169921875, -260.7555847167969, 227.003173828125)","(0.6734097599983215, 0.4106653332710266, 0.4938153028488159, 0.34067651629447937)","(204.29959106445312, -998.533935546875, 111.52672576904297, -1000.3197631835938)","(203.4498748779297, -998.09375, 132.0470428466797, -998.8228759765625)"
2024/07/31/12:30:58.352185,"(2000, 2001, 2002, 2003)","(-1.7973721027374268, 204.4007568359375, -261.3402099609375, 227.430908203125)","(0.6734097599983215, 0.4108003079891205, 0.4937552213668823, 0.3405148983001709)","(204.36691284179688, -998.57470703125, 111.50346374511719, -1000.3494873046875)","(203.44775390625, -998.0986328125, 132.09059143066406, -998.8394775390625)"
2024/07/31/12:30:58.452055,"(2000, 2001, 2002, 2003)","(-1.797070860862732, 204.885986328125, -261.9248352050781, 227.8585205078125)","(0.6734098196029663, 0.41092362999916077, 0.4936962127685547, 0.34035396575927734)","(204.43421936035156, -998.615478515625, 111.48065185546875, -1000.3790893554688)","(203.4456329345703, -998.1038818359375, 132.13436889648438, -998.8562622070312)"
2024/07/31/12:30:58.551983,"(2000, 2001, 2002, 2003)","(-1.7967714071273804, 205.372802734375, -262.5094299316406, 228.2860107421875)","(0.6734098196029663, 0.4110339283943176, 0.49363821744918823, 0.3401937782764435)","(204.50152587890625, -998.6561889648438, 111.45828247070312, -1000.4085693359375)","(203.44351196289062, -998.1094360351562, 132.17837524414062, -998.873291015625)"
2024/07/31/12:30:58.652111,"(2000, 2001, 2002, 2003)","(-1.7964768409729004, 205.8612060546875, -263.0940246582031, 228.7135009765625)","(0.6734098196029663, 0.4111309051513672, 0.49358126521110535, 0.3400343358516693)","(204.5681610107422, -998.6968383789062, 111.43637084960938, -1000.4379272460938)","(203.44140625, -998.1153564453125, 132.2226104736328, -998.8904418945312)"
2024/07/31/12:30:58.752046,"(2000, 2001, 2002, 2003)","(-1.7961777448654175, 206.3511962890625, -263.67864990234375, 229.140869140625)","(0.6734098792076111, 0.4112139344215393, 0.49352526664733887, 0.3398756980895996)","(204.63613891601562, -998.7374877929688, 111.41490936279297, -1000.4671020507812)","(203.43927001953125, -998.1216430664062, 132.2670440673828, -998.9078369140625)"
2024/07/31/12:30:58.852107,"(2000, 2001, 2002, 2003)","(-1.795883059501648, 206.843017578125, -264.2624206542969, 229.568115234375)","(0.6734098792076111, 0.4112822711467743, 0.4935084581375122, 0.3397178649902344)","(204.7034454345703, -998.778076171875, 111.39390563964844, -1000.4961547851562)","(203.43714904785156, -998.1282348632812, 132.31170654296875, -998.9254760742188)"
2024/07/31/12:30:58.951999,"(2000, 2001, 2002, 2003)","(-1.795587420463562, 207.341552734375, -264.8501892089844, 229.99951171875)","(0.6734098792076111, 0.41133570671081543, 0.493541419506073, 0.33955931663513184)","(204.77142333984375, -998.8190307617188, 111.3731689453125, -1000.525390625)","(203.4350128173828, -998.13525390625, 132.35704040527344, -998.9434204101562)"
2024/07/31/12:30:59.052070,"(2000, 2001, 2002, 2003)","(-1.7952988147735596, 207.83203125, -265.4237365722656, 230.4222412109375)","(0.6734099388122559, 0.41137292981147766, 0.49362364411354065, 0.33940476179122925)","(204.8380584716797, -998.859130859375, 111.3532943725586, -1000.5538940429688)","(203.43292236328125, -998.1424560546875, 132.4016876220703, -998.9612426757812)"
2024/07/31/12:30:59.152350,"(2000, 2001, 2002, 2003)","(-1.7950116395950317, 208.3245849609375, -265.993896484375, 230.844970703125)","(0.6734099388122559, 0.41139331459999084, 0.49375516176223755, 0.3392510712146759)","(204.90469360351562, -998.899169921875, 111.33389282226562, -1000.5822143554688)","(203.43081665039062, -998.1499633789062, 132.44654846191406, -998.979248046875)"
2024/07/31/12:30:59.252006,"(2000, 2001, 2002, 2003)","(-1.7947205305099487, 208.8291015625, -266.57135009765625, 231.276123046875)","(0.6734099388122559, 0.4113966226577759, 0.4939393401145935, 0.33909520506858826)","(204.97267150878906, -998.93994140625, 111.3145751953125, -1000.6110229492188)","(203.42868041992188, -998.1580200195312, 132.49253845214844, -998.997802734375)"
2024/07/31/12:30:59.352375,"(2000, 2001, 2002, 2003)","(-1.7944332361221313, 209.3306884765625, -267.1383056640625, 231.702880859375)","(0.6734099984169006, 0.41138172149658203, 0.49417099356651306, 0.3389418125152588)","(205.03997802734375, -998.980224609375, 111.29593658447266, -1000.639404296875)","(203.4265594482422, -998.1663208007812, 132.53831481933594, -999.016357421875)"
2024/07/31/12:30:59.452120,"(2000, 2001, 2002, 2003)","(-1.7941502332687378, 209.829345703125, -267.69439697265625, 232.125244140625)","(0.6734099984169006, 0.4113481938838959, 0.49444857239723206, 0.3387908637523651)","(205.1066131591797, -999.02001953125, 111.2779541015625, -1000.6672973632812)","(203.42446899414062, -998.1748046875, 132.58384704589844, -999.034912109375)"
2024/07/31/12:30:59.552059,"(2000, 2001, 2002, 2003)","(-1.7938603162765503, 210.3455810546875, -268.2612609863281, 232.5604248046875)","(0.6734100580215454, 0.411293625831604, 0.4947834610939026, 0.3386363387107849)","(205.17527770996094, -999.0609741210938, 111.25994110107422, -1000.6959228515625)","(203.4223175048828, -998.1839599609375, 132.6309814453125, -999.0542602539062)"
2024/07/31/12:30:59.652296,"(2000, 2001, 2002, 2003)","(-1.7935798168182373, 210.848876953125, -268.8052978515625, 232.982666015625)","(0.6734100580215454, 0.4112201929092407, 0.4951552152633667, 0.33848732709884644)","(205.24191284179688, -999.1006469726562, 111.24292755126953, -1000.7235717773438)","(203.4202117919922, -998.193115234375, 132.6769561767578, -999.0732421875)"
2024/07/31/12:30:59.752151,"(2000, 2001, 2002, 2003)","(-1.7932974100112915, 211.359619140625, -269.3481140136719, 233.4090576171875)","(0.6734100580215454, 0.41112491488456726, 0.4955763816833496, 0.33833780884742737)","(205.30921936035156, -999.140625, 111.22623443603516, -1000.7513427734375)","(203.41810607910156, -998.2027587890625, 132.72361755371094, -999.092529296875)"
2024/07/31/12:30:59.852309,"(2000, 2001, 2002, 2003)","(-1.7930165529251099, 211.872802734375, -269.8839416503906, 233.8353271484375)","(0.6734101176261902, 0.411006361246109, 0.4960414171218872, 0.3381892740726471)","(205.37652587890625, -999.1804809570312, 111.21003723144531, -1000.7789306640625)","(203.41598510742188, -998.2127075195312, 132.7705078125, -999.112060546875)"
2024/07/31/12:30:59.952507,"(2000, 2001, 2002, 2003)","(-1.7927374839782715, 212.38818359375, -270.41253662109375, 234.261474609375)","(0.6734101176261902, 0.41087403893470764, 0.49654895067214966, 0.3380417823791504)","(205.44383239746094, -999.2202758789062, 111.1943359375, -1000.806396484375)","(203.4138641357422, -998.2229614257812, 132.81761169433594, -999.1317749023438)"
2024/07/31/12:31:00.052068,"(2000, 2001, 2002, 2003)","(-1.7924622297286987, 212.9005126953125, -270.9284362792969, 234.683349609375)","(0.6734101176261902, 0.410738468170166, 0.4970925748348236, 0.33789676427841187)","(205.51046752929688, -999.2595825195312, 111.17927551269531, -1000.8334350585938)","(203.41177368164062, -998.2334594726562, 132.8644561767578, -999.1514892578125)"
2024/07/31/12:31:00.152316,"(2000, 2001, 2002, 2003)","(-1.7921828031539917, 213.4249267578125, -271.4469299316406, 235.1136474609375)","(0.673410177230835, 0.41059598326683044, 0.4976873993873596, 0.3377498686313629)","(205.5784454345703, -999.299560546875, 111.16441345214844, -1000.8609008789062)","(203.40963745117188, -998.2444458007812, 132.9124755859375, -999.1717529296875)"
2024/07/31/12:31:00.252180,"(2000, 2001, 2002, 2003)","(-1.7919105291366577, 213.9403076171875, -271.9474182128906, 235.5352783203125)","(0.673410177230835, 0.4104526937007904, 0.4983087480068207, 0.33760693669319153)","(205.64508056640625, -999.338623046875, 111.15033721923828, -1000.8876342773438)","(203.4075469970703, -998.255615234375, 132.9597625732422, -999.1918334960938)"
2024/07/31/12:31:00.351983,"(2000, 2001, 2002, 2003)","(-1.7916336059570312, 214.4674072265625, -272.4498596191406, 235.9654541015625)","(0.673410177230835, 0.4103033244609833, 0.49898046255111694, 0.3374621868133545)","(205.7130584716797, -999.37841796875, 111.13648223876953, -1000.9147338867188)","(203.40541076660156, -998.2672729492188, 133.0082244873047, -999.2124633789062)"
2024/07/31/12:31:00.452063,"(2000, 2001, 2002, 2003)","(-1.79136061668396, 214.9903564453125, -272.939208984375, 236.3912353515625)","(0.6734102368354797, 0.4101525545120239, 0.49968162178993225, 0.33731991052627563)","(205.78036499023438, -999.4176635742188, 111.1232681274414, -1000.94140625)","(203.40330505371094, -998.2792358398438, 133.05641174316406, -999.2330932617188)"
2024/07/31/12:31:00.552221,"(2000, 2001, 2002, 2003)","(-1.7910892963409424, 215.51416015625, -273.42034912109375, 236.81689453125)","(0.6734102368354797, 0.40999937057495117, 0.5004175305366516, 0.3371787369251251)","(205.84767150878906, -999.456787109375, 111.11054229736328, -1000.9679565429688)","(203.40118408203125, -998.2914428710938, 133.10479736328125, -999.25390625)"
2024/07/31/12:31:00.651882,"(2000, 2001, 2002, 2003)","(-1.790819525718689, 216.0386962890625, -273.8932800292969, 237.242431640625)","(0.6734102368354797, 0.4098440706729889, 0.5011868476867676, 0.33703863620758057)","(205.91497802734375, -999.4957885742188, 111.09832000732422, -1000.9943237304688)","(203.39907836914062, -998.3040161132812, 133.15341186523438, -999.27490234375)"
2024/07/31/12:31:00.751956,"(2000, 2001, 2002, 2003)","(-1.790550947189331, 216.56396484375, -274.35791015625, 237.66796875)","(0.6734102964401245, 0.4096869230270386, 0.5019884705543518, 0.33689963817596436)","(205.98228454589844, -999.53466796875, 111.08659362792969, -1001.0205078125)","(203.39697265625, -998.3169555664062, 133.2022247314453, -999.2960815429688)"
2024/07/31/12:31:00.852213,"(2000, 2001, 2002, 2003)","(-1.7902861833572388, 217.0843505859375, -274.8097839355469, 238.0892333984375)","(0.6734102964401245, 0.40952983498573303, 0.5028128027915955, 0.3367631137371063)","(206.04891967773438, -999.5730590820312, 111.07546997070312, -1001.0462646484375)","(203.39488220214844, -998.3300170898438, 133.250732421875, -999.3171997070312)"
2024/07/31/12:31:00.952565,"(2000, 2001, 2002, 2003)","(-1.7900177240371704, 217.6158447265625, -275.2622375488281, 238.518798828125)","(0.6734102964401245, 0.40936824679374695, 0.503683865070343, 0.3366249203681946)","(206.11691284179688, -999.612060546875, 111.06462097167969, -1001.0724487304688)","(203.3927459716797, -998.3436889648438, 133.30044555664062, -999.3389892578125)"
2024/07/31/12:31:01.052205,"(2000, 2001, 2002, 2003)","(-1.7897528409957886, 218.142333984375, -275.701904296875, 238.944091796875)","(0.6734103560447693, 0.40920716524124146, 0.5045753121376038, 0.336489200592041)","(206.18421936035156, -999.6505126953125, 111.05438232421875, -1001.09814453125)","(203.39064025878906, -998.3576049804688, 133.349853515625, -999.3606567382812)"
2024/07/31/12:31:01.151980,"(2000, 2001, 2002, 2003)","(-1.7894916534423828, 218.663818359375, -276.1290283203125, 239.3651123046875)","(0.6734103560447693, 0.40904682874679565, 0.5054853558540344, 0.33635595440864563)","(206.2508544921875, -999.6885375976562, 111.04472351074219, -1001.1234130859375)","(203.3885498046875, -998.3716430664062, 133.39895629882812, -999.38232421875)"
2024/07/31/12:31:01.252101,"(2000, 2001, 2002, 2003)","(-1.7892265319824219, 219.196044921875, -276.5562744140625, 239.79443359375)","(0.6734103560447693, 0.4088825583457947, 0.5064406394958496, 0.3362210988998413)","(206.31883239746094, -999.7271118164062, 111.03536987304688, -1001.1490478515625)","(203.38641357421875, -998.3863525390625, 133.44923400878906, -999.4046020507812)"
2024/07/31/12:31:01.352449,"(2000, 2001, 2002, 2003)","(-1.7889684438705444, 219.72314453125, -276.97100830078125, 240.2196044921875)","(0.6734104156494141, 0.40871942043304443, 0.507412314414978, 0.33608871698379517)","(206.38546752929688, -999.7651977539062, 111.02660369873047, -1001.1742553710938)","(203.3843231201172, -998.4012451171875, 133.4992218017578, -999.4268798828125)"
2024/07/31/12:31:01.452348,"(2000, 2001, 2002, 2003)","(-1.7887084484100342, 220.2452392578125, -277.37353515625, 240.64453125)","(0.6734104156494141, 0.4085575044155121, 0.5083987712860107, 0.33595746755599976)","(206.45277404785156, -999.802734375, 111.01840209960938, -1001.1992797851562)","(203.38221740722656, -998.416259765625, 133.5488739013672, -999.4492797851562)"
