time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:45:57.646792,"(2000, 2001, 2002, 2003)","(-2.957486629486084, 136.5360107421875, -139.97357177734375, 238.75299072265625)","(0.6732204556465149, 0.39356115460395813, 0.6778061985969543, 0.3461682200431824)","(155.7984161376953, -993.9932861328125, 133.5731964111328, -1000.98193359375)","(206.38584899902344, -1000.60009765625, 174.99534606933594, -999.4662475585938)"
2024/07/31/12:45:57.746886,"(2000, 2001, 2002, 2003)","(-2.9607152938842773, 137.05810546875, -139.97357177734375, 239.1817626953125)","(0.6732217669487, 0.3935609459877014, 0.6778061985969543, 0.3459366261959076)","(155.864990234375, -994.011474609375, 133.5212860107422, -1001.0079956054688)","(206.3824920654297, -1000.565185546875, 174.95175170898438, -999.489013671875)"
2024/07/31/12:45:57.846876,"(2000, 2001, 2002, 2003)","(-2.9640026092529297, 137.580322265625, -139.97357177734375, 239.61029052734375)","(0.6732231378555298, 0.3935607373714447, 0.6778061985969543, 0.34570661187171936)","(155.93289184570312, -994.0299682617188, 133.46939086914062, -1001.0338745117188)","(206.37905883789062, -1000.5303955078125, 174.9081573486328, -999.511962890625)"
2024/07/31/12:45:57.947288,"(2000, 2001, 2002, 2003)","(-2.967251777648926, 138.1025390625, -139.97357177734375, 240.03875732421875)","(0.6732244491577148, 0.393560528755188, 0.6778061985969543, 0.34547820687294006)","(156.00013732910156, -994.0487670898438, 133.41748046875, -1001.0595703125)","(206.3756561279297, -1000.495849609375, 174.86456298828125, -999.5350341796875)"
2024/07/31/12:45:58.046676,"(2000, 2001, 2002, 2003)","(-2.9704947471618652, 138.624755859375, -139.97357177734375, 240.46710205078125)","(0.6732257008552551, 0.3935603201389313, 0.6778061985969543, 0.3452514410018921)","(156.06736755371094, -994.06787109375, 133.36558532714844, -1001.0850830078125)","(206.37225341796875, -1000.46142578125, 174.8209686279297, -999.5582885742188)"
2024/07/31/12:45:58.147903,"(2000, 2001, 2002, 2003)","(-2.9736993312835693, 139.1417236328125, -139.97357177734375, 240.8909912109375)","(0.6732270121574402, 0.39356011152267456, 0.6778061985969543, 0.3450285494327545)","(156.13392639160156, -994.0870971679688, 133.31419372558594, -1001.1101684570312)","(206.36888122558594, -1000.4275512695312, 174.77781677246094, -999.5814819335938)"
2024/07/31/12:45:58.247132,"(2000, 2001, 2002, 2003)","(-2.9769630432128906, 139.6690673828125, -139.97357177734375, 241.32330322265625)","(0.6732283234596252, 0.39355990290641785, 0.6778061985969543, 0.3448028266429901)","(156.20184326171875, -994.1069946289062, 133.26177978515625, -1001.1355590820312)","(206.3654327392578, -1000.3931884765625, 174.73379516601562, -999.6052856445312)"
2024/07/31/12:45:58.346795,"(2000, 2001, 2002, 2003)","(-2.9801886081695557, 140.1912841796875, -139.97357177734375, 241.751220703125)","(0.6732295751571655, 0.39355969429016113, 0.6778061985969543, 0.3445810079574585)","(156.26907348632812, -994.1270751953125, 133.20986938476562, -1001.1605834960938)","(206.3620147705078, -1000.3593139648438, 174.69020080566406, -999.6289672851562)"
2024/07/31/12:45:58.447207,"(2000, 2001, 2002, 2003)","(-2.9833760261535645, 140.708251953125, -139.97357177734375, 242.17474365234375)","(0.6732308268547058, 0.3935595154762268, 0.6778061985969543, 0.34436309337615967)","(156.3356475830078, -994.147216796875, 133.1584930419922, -1001.1851196289062)","(206.35862731933594, -1000.325927734375, 174.64703369140625, -999.6526489257812)"
2024/07/31/12:45:58.546702,"(2000, 2001, 2002, 2003)","(-2.986621618270874, 141.235595703125, -139.97357177734375, 242.606689453125)","(0.6732321381568909, 0.3935593068599701, 0.6778061985969543, 0.34414243698120117)","(156.40354919433594, -994.1680908203125, 133.10606384277344, -1001.2099609375)","(206.35516357421875, -1000.2921142578125, 174.60301208496094, -999.6769409179688)"
2024/07/31/12:45:58.647235,"(2000, 2001, 2002, 2003)","(-2.9898293018341064, 141.7578125, -139.97357177734375, 243.03424072265625)","(0.6732333302497864, 0.39355912804603577, 0.6778061985969543, 0.34392568469047546)","(156.4707794189453, -994.1890258789062, 133.05416870117188, -1001.234375)","(206.3517303466797, -1000.2587890625, 174.55941772460938, -999.701171875)"
2024/07/31/12:45:58.747072,"(2000, 2001, 2002, 2003)","(-2.9930312633514404, 142.280029296875, -139.97357177734375, 243.461669921875)","(0.6732345819473267, 0.39355894923210144, 0.6778061985969543, 0.34371066093444824)","(156.53802490234375, -994.2103271484375, 133.00225830078125, -1001.2586669921875)","(206.34829711914062, -1000.2257080078125, 174.5158233642578, -999.7255249023438)"
2024/07/31/12:45:58.846881,"(2000, 2001, 2002, 2003)","(-2.9961953163146973, 142.7969970703125, -139.97357177734375, 243.88470458984375)","(0.6732358336448669, 0.3935587704181671, 0.6778061985969543, 0.34349945187568665)","(156.60458374023438, -994.231689453125, 132.9508819580078, -1001.282470703125)","(206.3448944091797, -1000.193115234375, 174.47267150878906, -999.7498168945312)"
2024/07/31/12:45:58.946502,"(2000, 2001, 2002, 2003)","(-2.9994170665740967, 143.3243408203125, -139.97357177734375, 244.316162109375)","(0.6732370257377625, 0.3935585618019104, 0.6778061985969543, 0.3432857394218445)","(156.6724853515625, -994.2537231445312, 132.89845275878906, -1001.3065795898438)","(206.34141540527344, -1000.1600341796875, 174.42864990234375, -999.7747192382812)"
2024/07/31/12:45:59.046941,"(2000, 2001, 2002, 2003)","(-3.002601146697998, 143.8465576171875, -139.97357177734375, 244.7432861328125)","(0.6732382774353027, 0.39355841279029846, 0.6778061985969543, 0.34307584166526794)","(156.73973083496094, -994.2759399414062, 132.8465576171875, -1001.3302001953125)","(206.3379669189453, -1000.1275634765625, 174.3850555419922, -999.799560546875)"
2024/07/31/12:45:59.146663,"(2000, 2001, 2002, 2003)","(-3.0057480335235596, 144.363525390625, -139.97357177734375, 245.16595458984375)","(0.6732394695281982, 0.39355823397636414, 0.6778061985969543, 0.3428697884082794)","(156.80628967285156, -994.2981567382812, 132.795166015625, -1001.3534545898438)","(206.3345489501953, -1000.0955200195312, 174.34188842773438, -999.8242797851562)"
2024/07/31/12:45:59.247690,"(2000, 2001, 2002, 2003)","(-3.008920907974243, 144.8857421875, -139.97357177734375, 245.59283447265625)","(0.6732406616210938, 0.3935580551624298, 0.6778061985969543, 0.34266337752342224)","(156.87351989746094, -994.3209228515625, 132.74327087402344, -1001.3767700195312)","(206.3311004638672, -1000.0634155273438, 174.2982940673828, -999.8494262695312)"
2024/07/31/12:45:59.347250,"(2000, 2001, 2002, 2003)","(-3.012087345123291, 145.4078369140625, -139.97357177734375, 246.01959228515625)","(0.6732418537139893, 0.3935578763484955, 0.6778061985969543, 0.34245869517326355)","(156.94076538085938, -994.3439331054688, 132.6913604736328, -1001.3998413085938)","(206.32765197753906, -1000.031494140625, 174.2547149658203, -999.8746948242188)"
2024/07/31/12:45:59.446701,"(2000, 2001, 2002, 2003)","(-3.015280246734619, 145.935302734375, -139.97357177734375, 246.45050048828125)","(0.6732430458068848, 0.39355772733688354, 0.6778061985969543, 0.34225374460220337)","(157.0086669921875, -994.3674926757812, 132.63894653320312, -1001.4229736328125)","(206.32415771484375, -999.99951171875, 174.21067810058594, -999.900390625)"
2024/07/31/12:45:59.546972,"(2000, 2001, 2002, 2003)","(-3.018404483795166, 146.4522705078125, -139.97357177734375, 246.872802734375)","(0.6732441782951355, 0.3935575485229492, 0.6778061985969543, 0.3420545756816864)","(157.07522583007812, -994.3909301757812, 132.58755493164062, -1001.4454956054688)","(206.3207244873047, -999.9683227539062, 174.1675262451172, -999.9257202148438)"
2024/07/31/12:45:59.646616,"(2000, 2001, 2002, 2003)","(-3.0215861797332764, 146.9796142578125, -139.97357177734375, 247.30352783203125)","(0.673245370388031, 0.3935573995113373, 0.6778061985969543, 0.34185317158699036)","(157.1431427001953, -994.4150390625, 132.53514099121094, -1001.4682006835938)","(206.3172149658203, -999.936767578125, 174.1234893798828, -999.9517211914062)"
2024/07/31/12:45:59.747003,"(2000, 2001, 2002, 2003)","(-3.0247302055358887, 147.5018310546875, -139.97357177734375, 247.7298583984375)","(0.6732465028762817, 0.39355722069740295, 0.6778061985969543, 0.3416554927825928)","(157.2103729248047, -994.4392700195312, 132.4832305908203, -1001.4905395507812)","(206.31375122070312, -999.90576171875, 174.0799102783203, -999.9776000976562)"
2024/07/31/12:45:59.847222,"(2000, 2001, 2002, 2003)","(-3.0278682708740234, 148.0240478515625, -139.97357177734375, 248.1561279296875)","(0.6732476353645325, 0.393557071685791, 0.6778061985969543, 0.34145957231521606)","(157.27760314941406, -994.4637451171875, 132.43133544921875, -1001.5126342773438)","(206.31027221679688, -999.8749389648438, 174.03631591796875, -1000.0036010742188)"
2024/07/31/12:45:59.946787,"(2000, 2001, 2002, 2003)","(-3.0309698581695557, 148.541015625, -139.97357177734375, 248.5780029296875)","(0.6732487678527832, 0.3935569226741791, 0.6778061985969543, 0.34126731753349304)","(157.34417724609375, -994.4882202148438, 132.37994384765625, -1001.5343627929688)","(206.30682373046875, -999.8446044921875, 173.99314880371094, -1000.0294799804688)"
2024/07/31/12:46:00.046826,"(2000, 2001, 2002, 2003)","(-3.034097671508789, 149.0631103515625, -139.97357177734375, 249.00408935546875)","(0.6732499003410339, 0.39355677366256714, 0.6778061985969543, 0.3410748839378357)","(157.41140747070312, -994.5132446289062, 132.3280487060547, -1001.5560913085938)","(206.3033447265625, -999.8142700195312, 173.94955444335938, -1000.0557861328125)"
2024/07/31/12:46:00.147615,"(2000, 2001, 2002, 2003)","(-3.037219524383545, 149.5853271484375, -139.97357177734375, 249.4300537109375)","(0.6732510328292847, 0.3935566246509552, 0.6778061985969543, 0.34088417887687683)","(157.4786376953125, -994.53857421875, 132.27613830566406, -1001.5775756835938)","(206.2998504638672, -999.7841186523438, 173.90597534179688, -1000.0822143554688)"
2024/07/31/12:46:00.246811,"(2000, 2001, 2002, 2003)","(-3.0403671264648438, 150.11279296875, -139.97357177734375, 249.8602294921875)","(0.6732521653175354, 0.39355647563934326, 0.6778061985969543, 0.34069332480430603)","(157.5465545654297, -994.5643920898438, 132.2237091064453, -1001.59912109375)","(206.29632568359375, -999.75390625, 173.8619384765625, -1000.1090698242188)"
2024/07/31/12:46:00.346894,"(2000, 2001, 2002, 2003)","(-3.0434463024139404, 150.6297607421875, -139.97357177734375, 250.28173828125)","(0.6732532382011414, 0.3935563266277313, 0.6778061985969543, 0.34050798416137695)","(157.6131134033203, -994.5899658203125, 132.17233276367188, -1001.6200561523438)","(206.29286193847656, -999.7245483398438, 173.81878662109375, -1000.135498046875)"
2024/07/31/12:46:00.446842,"(2000, 2001, 2002, 2003)","(-3.046550750732422, 151.15185546875, -139.97357177734375, 250.70745849609375)","(0.6732543706893921, 0.3935562074184418, 0.6778061985969543, 0.34032249450683594)","(157.6803436279297, -994.6160888671875, 132.1204376220703, -1001.6409301757812)","(206.28936767578125, -999.695068359375, 173.7751922607422, -1000.162353515625)"
2024/07/31/12:46:00.546784,"(2000, 2001, 2002, 2003)","(-3.049650192260742, 151.674072265625, -139.97357177734375, 251.13311767578125)","(0.673255443572998, 0.39355605840682983, 0.6778061985969543, 0.3401387333869934)","(157.74757385253906, -994.6425170898438, 132.0685272216797, -1001.6616821289062)","(206.28585815429688, -999.6658935546875, 173.73159790039062, -1000.1893310546875)"
2024/07/31/12:46:00.647018,"(2000, 2001, 2002, 2003)","(-3.052744150161743, 152.1962890625, -139.97357177734375, 251.55865478515625)","(0.673256516456604, 0.3935559093952179, 0.6778061985969543, 0.33995673060417175)","(157.8148193359375, -994.6691284179688, 132.01661682128906, -1001.6821899414062)","(206.2823486328125, -999.636962890625, 173.68800354003906, -1000.2164306640625)"
2024/07/31/12:46:00.746865,"(2000, 2001, 2002, 2003)","(-3.055863618850708, 152.7236328125, -139.97357177734375, 251.9884033203125)","(0.67325758934021, 0.39355579018592834, 0.6778061985969543, 0.33977460861206055)","(157.88272094726562, -994.6963500976562, 131.96420288085938, -1001.7026977539062)","(206.27880859375, -999.6079711914062, 173.64398193359375, -1000.2439575195312)"
2024/07/31/12:46:00.847085,"(2000, 2001, 2002, 2003)","(-3.058915853500366, 153.2406005859375, -139.97357177734375, 252.4095458984375)","(0.6732586622238159, 0.3935556411743164, 0.6778061985969543, 0.33959782123565674)","(157.94927978515625, -994.7232666015625, 131.91281127929688, -1001.7225952148438)","(206.27532958984375, -999.5797729492188, 173.60081481933594, -1000.2710571289062)"
2024/07/31/12:46:00.946802,"(2000, 2001, 2002, 2003)","(-3.062023878097534, 153.76806640625, -139.97357177734375, 252.839111328125)","(0.6732597351074219, 0.39355552196502686, 0.6778061985969543, 0.3394191861152649)","(158.01719665527344, -994.7509765625, 131.8603973388672, -1001.74267578125)","(206.2717742919922, -999.55126953125, 173.55679321289062, -1000.298828125)"
2024/07/31/12:46:01.046762,"(2000, 2001, 2002, 2003)","(-3.0650954246520996, 154.2901611328125, -139.97357177734375, 253.26434326171875)","(0.6732608079910278, 0.3935553729534149, 0.6778061985969543, 0.3392440378665924)","(158.0844268798828, -994.7786254882812, 131.80848693847656, -1001.7623291015625)","(206.26824951171875, -999.5233154296875, 173.51319885253906, -1000.3264770507812)"
2024/07/31/12:46:01.146523,"(2000, 2001, 2002, 2003)","(-3.0681302547454834, 154.80712890625, -139.97357177734375, 253.685302734375)","(0.673261821269989, 0.39355525374412537, 0.6778061985969543, 0.3390723168849945)","(158.15098571777344, -994.8063354492188, 131.75711059570312, -1001.7816162109375)","(206.2647705078125, -999.495849609375, 173.4700469970703, -1000.3539428710938)"
2024/07/31/12:46:01.247124,"(2000, 2001, 2002, 2003)","(-3.0711898803710938, 155.329345703125, -139.97357177734375, 254.11041259765625)","(0.6732628345489502, 0.3935551345348358, 0.6778061985969543, 0.33890053629875183)","(158.2182159423828, -994.8345336914062, 131.7052001953125, -1001.8009033203125)","(206.26123046875, -999.4683837890625, 173.42645263671875, -1000.3818359375)"
2024/07/31/12:46:01.346651,"(2000, 2001, 2002, 2003)","(-3.074275016784668, 155.8568115234375, -139.97357177734375, 254.5396728515625)","(0.6732639074325562, 0.39355501532554626, 0.6778061985969543, 0.33872875571250916)","(158.28611755371094, -994.8632202148438, 131.6527862548828, -1001.8201293945312)","(206.25765991210938, -999.44091796875, 173.38241577148438, -1000.4100952148438)"
2024/07/31/12:46:01.446877,"(2000, 2001, 2002, 2003)","(-3.077293872833252, 156.373779296875, -139.97357177734375, 254.96038818359375)","(0.6732649207115173, 0.3935548961162567, 0.6778061985969543, 0.3385620415210724)","(158.35269165039062, -994.8916625976562, 131.6013946533203, -1001.8388061523438)","(206.25416564941406, -999.4142456054688, 173.33926391601562, -1000.43798828125)"
2024/07/31/12:46:01.546500,"(2000, 2001, 2002, 2003)","(-3.0803685188293457, 156.901123046875, -139.97357177734375, 255.38958740234375)","(0.6732659339904785, 0.39355477690696716, 0.6778061985969543, 0.3383936285972595)","(158.42059326171875, -994.9208984375, 131.54898071289062, -1001.8576049804688)","(206.25059509277344, -999.3873291015625, 173.2952423095703, -1000.4664916992188)"
2024/07/31/12:46:01.646641,"(2000, 2001, 2002, 2003)","(-3.083376884460449, 157.4180908203125, -139.97357177734375, 255.8101806640625)","(0.6732669472694397, 0.3935546576976776, 0.6778061985969543, 0.3382302224636078)","(158.48715209960938, -994.9497680664062, 131.49758911132812, -1001.8758544921875)","(206.24708557128906, -999.3612060546875, 173.2520751953125, -1000.4945678710938)"
2024/07/31/12:46:01.747066,"(2000, 2001, 2002, 2003)","(-3.0864102840423584, 157.9403076171875, -139.97357177734375, 256.23492431640625)","(0.6732679009437561, 0.39355453848838806, 0.6778061985969543, 0.33806678652763367)","(158.55438232421875, -994.9791870117188, 131.44569396972656, -1001.89404296875)","(206.2435302734375, -999.3350219726562, 173.20849609375, -1000.5230712890625)"
2024/07/31/12:46:01.846974,"(2000, 2001, 2002, 2003)","(-3.089468240737915, 158.4676513671875, -139.97357177734375, 256.66387939453125)","(0.6732689142227173, 0.3935544192790985, 0.6778061985969543, 0.3379034101963043)","(158.62228393554688, -995.0091552734375, 131.3932647705078, -1001.9121704101562)","(206.2399444580078, -999.3088989257812, 173.16445922851562, -1000.5519409179688)"
2024/07/31/12:46:01.947531,"(2000, 2001, 2002, 2003)","(-3.0924603939056396, 158.984619140625, -139.97357177734375, 257.08428955078125)","(0.6732699275016785, 0.39355432987213135, 0.6778061985969543, 0.33774489164352417)","(158.68885803222656, -995.0386962890625, 131.34188842773438, -1001.9298095703125)","(206.23641967773438, -999.2835693359375, 173.12130737304688, -1000.5803833007812)"
2024/07/31/12:46:02.046703,"(2000, 2001, 2002, 2003)","(-3.0954771041870117, 159.5068359375, -139.97357177734375, 257.5089111328125)","(0.6732708811759949, 0.3935546278953552, 0.6778061985969543, 0.337586373090744)","(158.75608825683594, -995.06884765625, 131.28997802734375, -1001.9473266601562)","(206.2328643798828, -999.2582397460938, 173.0777130126953, -1000.6092529296875)"
2024/07/31/12:46:02.146892,"(2000, 2001, 2002, 2003)","(-3.098518133163452, 160.033935546875, -139.97357177734375, 257.93768310546875)","(0.6732718348503113, 0.39356714487075806, 0.6778061985969543, 0.33742791414260864)","(158.82398986816406, -995.0994873046875, 131.23756408691406, -1001.96484375)","(206.22926330566406, -999.23291015625, 173.03367614746094, -1000.6384887695312)"
2024/07/31/12:46:02.246701,"(2000, 2001, 2002, 2003)","(-3.1014933586120605, 160.550048828125, -139.97357177734375, 258.35791015625)","(0.6732727885246277, 0.3935908079147339, 0.6778061985969543, 0.3372742235660553)","(158.8905487060547, -995.1297607421875, 131.18617248535156, -1001.9818115234375)","(206.22573852539062, -999.2084350585938, 172.9905242919922, -1000.667236328125)"
2024/07/31/12:46:02.347232,"(2000, 2001, 2002, 2003)","(-3.1044931411743164, 161.0706787109375, -139.97357177734375, 258.7823486328125)","(0.6732738018035889, 0.3936273753643036, 0.6778061985969543, 0.33712053298950195)","(158.95777893066406, -995.1605834960938, 131.13427734375, -1001.9987182617188)","(206.22216796875, -999.1838989257812, 172.94692993164062, -1000.6964111328125)"
2024/07/31/12:46:02.446578,"(2000, 2001, 2002, 2003)","(-3.1075170040130615, 161.5955810546875, -139.97357177734375, 259.21099853515625)","(0.6732747554779053, 0.3936763107776642, 0.6778061985969543, 0.33696693181991577)","(159.0256805419922, -995.1919555664062, 131.08184814453125, -1002.0155639648438)","(206.2185516357422, -999.1594848632812, 172.9029083251953, -1000.7259521484375)"
2024/07/31/12:46:02.546866,"(2000, 2001, 2002, 2003)","(-3.1104753017425537, 162.1141357421875, -139.97357177734375, 259.63531494140625)","(0.6732756495475769, 0.39373740553855896, 0.6778061985969543, 0.3368164598941803)","(159.09225463867188, -995.2232055664062, 131.0299530029297, -1002.0320434570312)","(206.2150115966797, -999.1355590820312, 172.85931396484375, -1000.7553100585938)"
2024/07/31/12:46:02.646618,"(2000, 2001, 2002, 2003)","(-3.113457441329956, 162.6263427734375, -139.97357177734375, 260.0552978515625)","(0.6732766032218933, 0.39381054043769836, 0.6778061985969543, 0.33666902780532837)","(159.15948486328125, -995.25439453125, 130.9785614013672, -1002.0481567382812)","(206.21144104003906, -999.1121215820312, 172.816162109375, -1000.7845458984375)"
2024/07/31/12:46:02.746798,"(2000, 2001, 2002, 2003)","(-3.1164638996124268, 163.1475830078125, -139.97357177734375, 260.4837646484375)","(0.6732775568962097, 0.39389729499816895, 0.6778061985969543, 0.3365201950073242)","(159.22738647460938, -995.2864379882812, 130.9261474609375, -1002.0643310546875)","(206.2078094482422, -999.0885620117188, 172.77212524414062, -1000.8143920898438)"
2024/07/31/12:46:02.846931,"(2000, 2001, 2002, 2003)","(-3.1194047927856445, 163.6571044921875, -139.97357177734375, 260.9036865234375)","(0.6732784509658813, 0.3939949870109558, 0.6778061985969543, 0.3363758623600006)","(159.2939453125, -995.3180541992188, 130.874755859375, -1002.0800170898438)","(206.20425415039062, -999.0657348632812, 172.72897338867188, -1000.8438110351562)"
2024/07/31/12:46:02.946887,"(2000, 2001, 2002, 2003)","(-3.1223697662353516, 164.1700439453125, -139.97357177734375, 261.32781982421875)","(0.6732794046401978, 0.39410626888275146, 0.6778061985969543, 0.3362315893173218)","(159.36117553710938, -995.3502197265625, 130.82286071777344, -1002.0955810546875)","(206.20066833496094, -999.04296875, 172.6853790283203, -1000.8735961914062)"
2024/07/31/12:46:03.046832,"(2000, 2001, 2002, 2003)","(-3.125359535217285, 164.6866455078125, -139.97357177734375, 261.75616455078125)","(0.6732802987098694, 0.394230455160141, 0.6778061985969543, 0.3360874056816101)","(159.4290771484375, -995.3829345703125, 130.7704315185547, -1002.111083984375)","(206.19703674316406, -999.020263671875, 172.641357421875, -1000.90380859375)"
2024/07/31/12:46:03.147039,"(2000, 2001, 2002, 2003)","(-3.1283140182495117, 165.1964111328125, -139.97357177734375, 262.18017578125)","(0.673281192779541, 0.3943655788898468, 0.6778061985969543, 0.3359462022781372)","(159.49630737304688, -995.41552734375, 130.71853637695312, -1002.126220703125)","(206.1934356689453, -998.998046875, 172.59776306152344, -1000.9337768554688)"
2024/07/31/12:46:03.247512,"(2000, 2001, 2002, 2003)","(-3.1312332153320312, 165.6993408203125, -139.97357177734375, 262.59991455078125)","(0.6732820868492126, 0.3945111334323883, 0.6778061985969543, 0.3358078896999359)","(159.5628662109375, -995.4480590820312, 130.66714477539062, -1002.1409912109375)","(206.1898651123047, -998.9764404296875, 172.55459594726562, -1000.9635620117188)"
2024/07/31/12:46:03.346831,"(2000, 2001, 2002, 2003)","(-3.1341772079467773, 166.20556640625, -139.97357177734375, 263.02386474609375)","(0.6732829809188843, 0.39466947317123413, 0.6778061985969543, 0.33566969633102417)","(159.63009643554688, -995.4810791015625, 130.61524963378906, -1002.1557006835938)","(206.18626403808594, -998.954833984375, 172.51101684570312, -1000.9937133789062)"
2024/07/31/12:46:03.447043,"(2000, 2001, 2002, 2003)","(-3.137115478515625, 166.7100830078125, -139.97357177734375, 263.44775390625)","(0.6732838749885559, 0.39483872056007385, 0.6778061985969543, 0.3355329632759094)","(159.6973419189453, -995.5143432617188, 130.56333923339844, -1002.170166015625)","(206.1826629638672, -998.9335327148438, 172.46742248535156, -1001.0239868164062)"
2024/07/31/12:46:03.546697,"(2000, 2001, 2002, 2003)","(-3.140048027038574, 167.2127685546875, -139.97357177734375, 263.87158203125)","(0.6732847690582275, 0.3950193226337433, 0.6778061985969543, 0.3353976905345917)","(159.7645721435547, -995.5477905273438, 130.51144409179688, -1002.1843872070312)","(206.17904663085938, -998.9125366210938, 172.423828125, -1001.0543823242188)"
2024/07/31/12:46:03.646808,"(2000, 2001, 2002, 2003)","(-3.1430041790008545, 167.7186279296875, -139.97357177734375, 264.29962158203125)","(0.6732856035232544, 0.3952120840549469, 0.6778061985969543, 0.33526256680488586)","(159.8324737548828, -995.5818481445312, 130.45901489257812, -1002.1985473632812)","(206.17538452148438, -998.8916625976562, 172.37979125976562, -1001.0851440429688)"
2024/07/31/12:46:03.746700,"(2000, 2001, 2002, 2003)","(-3.1458964347839355, 168.212646484375, -139.97357177734375, 264.71917724609375)","(0.673286497592926, 0.39541149139404297, 0.6778061985969543, 0.33513158559799194)","(159.89903259277344, -995.6153564453125, 130.4076385498047, -1002.2122192382812)","(206.1717987060547, -998.8715209960938, 172.33663940429688, -1001.1153564453125)"
2024/07/31/12:46:03.847513,"(2000, 2001, 2002, 2003)","(-3.1488122940063477, 168.7098388671875, -139.97357177734375, 265.14288330078125)","(0.6732873320579529, 0.39562326669692993, 0.6778061985969543, 0.3350006937980652)","(159.9662628173828, -995.6494750976562, 130.35572814941406, -1002.2257690429688)","(206.16818237304688, -998.8514404296875, 172.2930450439453, -1001.14599609375)"
2024/07/31/12:46:03.946651,"(2000, 2001, 2002, 2003)","(-3.1517226696014404, 169.2052001953125, -139.97357177734375, 265.56658935546875)","(0.6732882261276245, 0.3958446979522705, 0.6778061985969543, 0.33487123250961304)","(160.0334930419922, -995.6837768554688, 130.3038330078125, -1002.2391357421875)","(206.16455078125, -998.8316650390625, 172.24945068359375, -1001.1766967773438)"
2024/07/31/12:46:04.046741,"(2000, 2001, 2002, 2003)","(-3.154627799987793, 169.6988525390625, -139.97357177734375, 265.990234375)","(0.6732890605926514, 0.39607542753219604, 0.6778061985969543, 0.3347432017326355)","(160.10072326660156, -995.71826171875, 130.25192260742188, -1002.2522583007812)","(206.16091918945312, -998.812255859375, 172.2058563232422, -1001.20751953125)"
2024/07/31/12:46:04.146850,"(2000, 2001, 2002, 2003)","(-3.157527446746826, 170.1905517578125, -139.97357177734375, 266.41387939453125)","(0.6732898950576782, 0.3963156044483185, 0.6778061985969543, 0.3346165716648102)","(160.16795349121094, -995.7529907226562, 130.2000274658203, -1002.26513671875)","(206.15728759765625, -998.7930908203125, 172.16226196289062, -1001.2384033203125)"
2024/07/31/12:46:04.246683,"(2000, 2001, 2002, 2003)","(-3.160421848297119, 170.6805419921875, -139.97357177734375, 266.83746337890625)","(0.6732907295227051, 0.396564781665802, 0.6778061985969543, 0.3344913125038147)","(160.2351837158203, -995.7879028320312, 130.1481170654297, -1002.2777709960938)","(206.1536407470703, -998.7742309570312, 172.11868286132812, -1001.2693481445312)"
2024/07/31/12:46:04.347053,"(2000, 2001, 2002, 2003)","(-3.163311243057251, 171.173583984375, -139.97357177734375, 267.2652587890625)","(0.6732915639877319, 0.39682522416114807, 0.6778061985969543, 0.33436623215675354)","(160.3024139404297, -995.8233032226562, 130.095703125, -1002.2903442382812)","(206.15000915527344, -998.7555541992188, 172.07464599609375, -1001.3007202148438)"
2024/07/31/12:46:04.446892,"(2000, 2001, 2002, 2003)","(-3.1661951541900635, 171.6551513671875, -139.97357177734375, 267.68450927734375)","(0.6732923984527588, 0.3970890939235687, 0.6778061985969543, 0.3342449963092804)","(160.36964416503906, -995.8582763671875, 130.0443115234375, -1002.3023681640625)","(206.1463623046875, -998.737548828125, 172.031494140625, -1001.33154296875)"
2024/07/31/12:46:04.547115,"(2000, 2001, 2002, 2003)","(-3.1691031455993652, 172.1446533203125, -139.97357177734375, 268.11224365234375)","(0.6732932329177856, 0.39736616611480713, 0.6778061985969543, 0.3341226577758789)","(160.4375457763672, -995.8941040039062, 129.9918975830078, -1002.314453125)","(206.14266967773438, -998.719482421875, 171.98745727539062, -1001.363037109375)"
2024/07/31/12:46:04.647276,"(2000, 2001, 2002, 2003)","(-3.1719770431518555, 172.627685546875, -139.97357177734375, 268.53564453125)","(0.6732940077781677, 0.39764851331710815, 0.6778061985969543, 0.33400291204452515)","(160.50477600097656, -995.9297485351562, 129.9399871826172, -1002.326171875)","(206.13902282714844, -998.701904296875, 171.94387817382812, -1001.3943481445312)"
2024/07/31/12:46:04.746888,"(2000, 2001, 2002, 2003)","(-3.1748464107513428, 173.1090087890625, -139.97357177734375, 268.95904541015625)","(0.6732948422431946, 0.39793846011161804, 0.6778061985969543, 0.33388450741767883)","(160.57200622558594, -995.9656372070312, 129.88809204101562, -1002.3377075195312)","(206.13536071777344, -998.6846313476562, 171.90028381347656, -1001.4256591796875)"
2024/07/31/12:46:04.846881,"(2000, 2001, 2002, 2003)","(-3.1776821613311768, 173.583740234375, -139.97357177734375, 269.37823486328125)","(0.6732956171035767, 0.39823275804519653, 0.6778061985969543, 0.3337686061859131)","(160.63856506347656, -996.0012817382812, 129.83670043945312, -1002.348876953125)","(206.13174438476562, -998.6678466796875, 171.85711669921875, -1001.456787109375)"
2024/07/31/12:46:04.947165,"(2000, 2001, 2002, 2003)","(-3.180570602416992, 174.0665283203125, -139.97357177734375, 269.8057861328125)","(0.6732964515686035, 0.39854007959365845, 0.6778061985969543, 0.33365166187286377)","(160.7064666748047, -996.0379028320312, 129.78428649902344, -1002.3599853515625)","(206.12803649902344, -998.6510620117188, 171.81309509277344, -1001.4885864257812)"
