time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.m_nPacketCode,.m_nShipID,.m_fltHeading,.m_fltDriftangle,.m_fltShipTime,.m_fltRudderAngleFeedPORT,.m_fltRudderAngleFeedSTBD,.m_fltPropellerRPSFeedPORT,.m_fltPropellerRPSFeedSTBD,.m_fltFOGvel_rollx,.m_fltFOGvel_pitchy,.m_fltFOGvel_yawz,.m_fltFOGang_rollx,.m_fltFOGang_pitchy,.m_fltFOGang_yawz,.m_fltFOGvel_yawzG,.m_fltFOGang_yawzG,.m_fltIncl_heelx,.m_fltIncl_trimy,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:44:04.647268,1414,1722397444,646338396,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.089604377746582, 274.790283203125, -139.97357177734375, 152.594482421875)","(0.18522042036056519, 17.75538444519043, 1.8717431847069949e-13, 19.5403995513916)","(45824.859375, 45824.859375, 45824.859375, 45824.859375)","(-2.323899984359741, 35.0, -0.0, 35.0)","(-2.323899984359741, 35.0, -0.0, 35.0)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.11092638969421387, 5.319489479064941, 1.333703011582605e-14, 4.2183332443237305)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.089604377746582, 634.790283203125, -139.97357177734375, 512.594482421875)","(0.11092638969421387, 5.319489479064941, 1.333703011582605e-14, 4.2183332443237305)","(5.089604377746582, 634.790283203125, -139.97357177734375, 512.594482421875)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6651939749717712, 0.4297187924385071, 0.6778061985969543, 0.3244001567363739)","(80.18700408935547, -1001.2052612304688, 192.222900390625, -992.1369018554688)","(204.88002014160156, -1000.7599487304688, 224.25442504882812, -997.826904296875)"
2024/07/31/12:44:04.746553,1415,1722397444,746247659,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.098771572113037, 275.316650390625, -139.97357177734375, 153.0120849609375)","(0.17743907868862152, 17.79412078857422, 1.8221361919312784e-13, 19.540449142456055)","(45824.95703125, 45824.95703125, 45824.95703125, 45824.95703125)","(-2.334199905395508, 35.0, -0.0, 35.0)","(-2.334199905395508, 35.0, -0.0, 35.0)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.09259399771690369, 5.3170576095581055, 1.2984983741189376e-14, 4.218332290649414)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.098771572113037, 635.316650390625, -139.97357177734375, 513.0120849609375)","(0.09259399771690369, 5.3170576095581055, 1.2984983741189376e-14, 4.218332290649414)","(5.098771572113037, 635.316650390625, -139.97357177734375, 513.0120849609375)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6648715138435364, 0.42922985553741455, 0.6778061985969543, 0.32439863681793213)","(80.25257873535156, -1001.2144165039062, 192.17152404785156, -992.1589965820312)","(204.88568115234375, -1000.8014526367188, 224.2112579345703, -997.8035888671875)"
2024/07/31/12:44:04.846765,1416,1722397444,846294840,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.106242656707764, 275.85345458984375, -139.97357177734375, 153.4381103515625)","(0.1691487431526184, 17.83269691467285, 1.7728690965366362e-13, 19.54050064086914)","(45825.05859375, 45825.05859375, 45825.05859375, 45825.05859375)","(-2.3436999320983887, 35.0, -0.0, 35.0)","(-2.3436999320983887, 35.0, -0.0, 35.0)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.07471233606338501, 5.314630031585693, 1.263743595853557e-14, 4.218331336975098)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.106242656707764, 635.8534545898438, -139.97357177734375, 513.4381103515625)","(0.07471233606338501, 5.314630031585693, 1.263743595853557e-14, 4.218331336975098)","(5.106242656707764, 635.8534545898438, -139.97357177734375, 513.4381103515625)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6645482778549194, 0.4287361204624176, 0.6778061985969543, 0.32439711689949036)","(80.31878662109375, -1001.223388671875, 192.1190948486328, -992.1817626953125)","(204.89138793945312, -1000.8438110351562, 224.167236328125, -997.7799682617188)"
2024/07/31/12:44:04.947176,1417,1722397444,946279723,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.112088203430176, 276.38470458984375, -139.97357177734375, 153.8599853515625)","(0.1606607288122177, 17.869962692260742, 1.7254082819613548e-13, 19.540550231933594)","(45825.16015625, 45825.16015625, 45825.16015625, 45825.16015625)","(-2.275099992752075, 35.0, -0.0, 35.0)","(-2.275099992752075, 35.0, -0.0, 35.0)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.05787765607237816, 5.312280654907227, 1.2288360975477863e-14, 4.218330383300781)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.112088203430176, 636.3847045898438, -139.97357177734375, 513.8599853515625)","(0.05787765607237816, 5.312280654907227, 1.2288360975477863e-14, 4.218330383300781)","(5.112088203430176, 636.3847045898438, -139.97357177734375, 513.8599853515625)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6642246246337891, 0.4282524585723877, 0.6778061985969543, 0.32439562678337097)","(80.38562774658203, -1001.23193359375, 192.06719970703125, -992.2044067382812)","(204.89718627929688, -1000.8857421875, 224.12364196777344, -997.7567749023438)"
2024/07/31/12:44:05.046823,1418,1722397445,46198012,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.1162943840026855, 276.91033935546875, -139.97357177734375, 154.28179931640625)","(0.15224075317382812, 17.905969619750977, 1.6796770409017309e-13, 19.540597915649414)","(45825.2578125, 45825.2578125, 45825.2578125, 45825.2578125)","(-2.210599899291992, 35.0, -0.0, 35.0)","(-2.210599899291992, 35.0, -0.0, 35.0)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.042485740035772324, 5.3100080490112305, 1.1960724396315164e-14, 4.218329429626465)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.1162943840026855, 636.9103393554688, -139.97357177734375, 514.2817993164062)","(0.042485740035772324, 5.3100080490112305, 1.1960724396315164e-14, 4.218329429626465)","(5.1162943840026855, 636.9103393554688, -139.97357177734375, 514.2817993164062)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6639102101325989, 0.4277786910533905, 0.6778061985969543, 0.3243941366672516)","(80.45110321044922, -1001.239990234375, 192.01580810546875, -992.2272338867188)","(204.9028778076172, -1000.9273681640625, 224.0804901123047, -997.7337036132812)"
2024/07/31/12:44:05.147027,1419,1722397445,146483255,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.119091987609863, 277.441162109375, -139.97357177734375, 154.69940185546875)","(0.14366506040096283, 17.941478729248047, 1.634707180817735e-13, 19.540645599365234)","(45825.359375, 45825.359375, 45825.359375, 45825.359375)","(-2.1475000381469727, 35.0, -0.0, 35.0)","(-2.1475000381469727, 35.0, -0.0, 35.0)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.02797498181462288, 5.307765960693359, 1.1635789005221258e-14, 4.218328475952148)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.119091987609863, 637.441162109375, -139.97357177734375, 514.6994018554688)","(0.02797498181462288, 5.307765960693359, 1.1635789005221258e-14, 4.218328475952148)","(5.119091987609863, 637.441162109375, -139.97357177734375, 514.6994018554688)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6635951995849609, 0.4273051917552948, 0.6778061985969543, 0.324392706155777)","(80.5172119140625, -1001.247802734375, 191.9639129638672, -992.25)","(204.90863037109375, -1000.9693603515625, 224.03689575195312, -997.7110595703125)"
2024/07/31/12:44:05.247082,1420,1722397445,246348834,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.120535373687744, 277.97698974609375, -139.97357177734375, 155.12542724609375)","(0.13494491577148438, 17.976486206054688, 1.5905015477400697e-13, 19.540693283081055)","(45825.4609375, 45825.4609375, 45825.4609375, 45825.4609375)","(-2.0873000621795654, 35.0, -0.0, 35.0)","(-2.0873000621795654, 35.0, -0.0, 35.0)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.014291848056018353, 5.3055548667907715, 1.1313916485264624e-14, 4.218327522277832)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.120535373687744, 637.9769897460938, -139.97357177734375, 515.1254272460938)","(0.014291848056018353, 5.3055548667907715, 1.1313916485264624e-14, 4.218327522277832)","(5.120535373687744, 637.9769897460938, -139.97357177734375, 515.1254272460938)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6632797122001648, 0.4268321692943573, 0.6778061985969543, 0.32439127564430237)","(80.58395385742188, -1001.2553100585938, 191.91148376464844, -992.2734375)","(204.91444396972656, -1001.0118408203125, 223.99285888671875, -997.6881713867188)"
2024/07/31/12:44:05.346543,1421,1722397445,346266237,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.120710372924805, 278.50732421875, -139.97357177734375, 155.54730224609375)","(0.12635211646556854, 18.010313034057617, 1.54791503508174e-13, 19.540740966796875)","(45825.55859375, 45825.55859375, 45825.55859375, 45825.55859375)","(-2.0297000408172607, 35.0, -0.0, 35.0)","(-2.0297000408172607, 35.0, -0.0, 35.0)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(8.42609977722168, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.0017658331198617816, 5.303419589996338, 1.1007066094627545e-14, 4.218327045440674)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.120710372924805, 638.50732421875, -139.97357177734375, 515.5473022460938)","(0.0017658331198617816, 5.303419589996338, 1.1007066094627545e-14, 4.218327045440674)","(5.120710372924805, 638.50732421875, -139.97357177734375, 515.5473022460938)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6629730463027954, 0.42636898159980774, 0.6778061985969543, 0.32438984513282776)","(80.64933776855469, -1001.2623291015625, 191.85958862304688, -992.2967529296875)","(204.920166015625, -1001.0538330078125, 223.94927978515625, -997.6656494140625)"
2024/07/31/12:44:05.446936,1422,1722397445,446357176,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.120974540710449, 279.03216552734375, -139.97357177734375, 155.96490478515625)","(0.12378710508346558, 18.043004989624023, 1.5068827262376683e-13, 19.540786743164062)","(45825.65625, 45825.65625, 45825.65625, 45825.65625)","(-0.32339999079704285, 35.0, -0.0, 35.0)","(-0.32339999079704285, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.002642933512106538, 5.301357269287109, 1.0719708473205629e-14, 4.218326091766357)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.120974540710449, 639.0321655273438, -139.97357177734375, 515.9649047851562)","(0.002642933512106538, 5.301357269287109, 1.0719708473205629e-14, 4.218326091766357)","(5.120974540710449, 639.0321655273438, -139.97357177734375, 515.9649047851562)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6630503535270691, 0.42591550946235657, 0.6778061985969543, 0.3243884742259979)","(80.71539306640625, -1001.2689208984375, 191.80819702148438, -992.3200073242188)","(204.92593383789062, -1001.0955200195312, 223.90611267089844, -997.6434936523438)"
2024/07/31/12:44:05.547155,1423,1722397445,546374705,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.121367454528809, 279.5673828125, -139.97357177734375, 156.39093017578125)","(0.12148172408342361, 18.075576782226562, 1.4661324454837144e-13, 19.54083251953125)","(45825.7578125, 45825.7578125, 45825.7578125, 45825.7578125)","(-0.2689000070095062, 35.0, -0.0, 35.0)","(-0.2689000070095062, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.00389271997846663, 5.299304962158203, 1.043117008785524e-14, 4.218325138092041)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.121367454528809, 639.5673828125, -139.97357177734375, 516.3909301757812)","(0.00389271997846663, 5.299304962158203, 1.043117008785524e-14, 4.218325138092041)","(5.121367454528809, 639.5673828125, -139.97357177734375, 516.3909301757812)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6631278395652771, 0.42545801401138306, 0.6778061985969543, 0.3243870735168457)","(80.78211212158203, -1001.2752685546875, 191.7557830810547, -992.3439331054688)","(204.93177795410156, -1001.1380004882812, 223.86209106445312, -997.62109375)"
2024/07/31/12:44:05.646735,1424,1722397445,646316601,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.12190580368042, 280.09185791015625, -139.97357177734375, 156.80859375)","(0.11949626356363297, 18.106739044189453, 1.4272688120351568e-13, 19.540876388549805)","(45825.859375, 45825.859375, 45825.859375, 45825.859375)","(-0.21719999611377716, 35.0, -0.0, 35.0)","(-0.21719999611377716, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.005438401363790035, 5.297344207763672, 1.0147896859304985e-14, 4.218324184417725)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.12190580368042, 640.0918579101562, -139.97357177734375, 516.80859375)","(0.005438401363790035, 5.297344207763672, 1.0147896859304985e-14, 4.218324184417725)","(5.12190580368042, 640.0918579101562, -139.97357177734375, 516.80859375)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.663203239440918, 0.4250146746635437, 0.6778061985969543, 0.32438573241233826)","(80.84751892089844, -1001.2811279296875, 191.7043914794922, -992.3674926757812)","(204.9375, -1001.1796875, 223.81893920898438, -997.5993041992188)"
2024/07/31/12:44:05.746883,1425,1722397445,746233368,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.122653007507324, 280.6319580078125, -139.97357177734375, 157.23883056640625)","(0.11772298812866211, 18.13809585571289, 1.3882867294992551e-13, 19.540922164916992)","(45825.9609375, 45825.9609375, 45825.9609375, 45825.9609375)","(-0.1687999963760376, 35.0, -0.0, 35.0)","(-0.1687999963760376, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.007325537968426943, 5.295374393463135, 9.867354464976677e-15, 4.218323230743408)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.122653007507324, 640.6319580078125, -139.97357177734375, 517.2388305664062)","(0.007325537968426943, 5.295374393463135, 9.867354464976677e-15, 4.218323230743408)","(5.122653007507324, 640.6319580078125, -139.97357177734375, 517.2388305664062)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6632804274559021, 0.42456305027008057, 0.6778061985969543, 0.3243843615055084)","(80.9149169921875, -1001.2868041992188, 191.65145874023438, -992.3919677734375)","(204.9434051513672, -1001.2225952148438, 223.77447509765625, -997.5770263671875)"
2024/07/31/12:44:05.846654,1426,1722397445,846292239,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.123584270477295, 281.156005859375, -139.97357177734375, 157.65643310546875)","(0.11625839024782181, 18.167800903320312, 1.3514849775322219e-13, 19.540966033935547)","(45826.05859375, 45826.05859375, 45826.05859375, 45826.05859375)","(-0.12370000034570694, 35.0, -0.0, 35.0)","(-0.12370000034570694, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.009402856230735779, 5.293512344360352, 9.616293899410502e-15, 4.218322277069092)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.123584270477295, 641.156005859375, -139.97357177734375, 517.6564331054688)","(0.009402856230735779, 5.293512344360352, 9.616293899410502e-15, 4.218322277069092)","(5.123584270477295, 641.156005859375, -139.97357177734375, 517.6564331054688)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6633548140525818, 0.424129843711853, 0.6778061985969543, 0.32438305020332336)","(80.98033905029297, -1001.2919311523438, 191.60006713867188, -992.4158935546875)","(204.94912719726562, -1001.2642822265625, 223.73130798339844, -997.5556030273438)"
2024/07/31/12:44:05.946938,1427,1722397445,946318208,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.124742031097412, 281.679931640625, -139.97357177734375, 158.07403564453125)","(0.11503875255584717, 18.196813583374023, 1.315661040399499e-13, 19.5410099029541)","(45826.15625, 45826.15625, 45826.15625, 45826.15625)","(-0.08169999718666077, 35.0, -0.0, 35.0)","(-0.08169999718666077, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.011698045767843723, 5.2916975021362305, 9.357816713358169e-15, 4.218321800231934)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.124742031097412, 641.679931640625, -139.97357177734375, 518.0740356445312)","(0.011698045767843723, 5.2916975021362305, 9.357816713358169e-15, 4.218321800231934)","(5.124742031097412, 641.679931640625, -139.97357177734375, 518.0740356445312)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6634286046028137, 0.42370161414146423, 0.6778061985969543, 0.3243817687034607)","(81.04576873779297, -1001.2966918945312, 191.54869079589844, -992.43994140625)","(204.95486450195312, -1001.3059692382812, 223.6881561279297, -997.5343017578125)"
2024/07/31/12:44:06.046735,1428,1722397446,46192972,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.126180648803711, 282.21417236328125, -139.97357177734375, 158.5001220703125)","(0.11403870582580566, 18.22572898864746, 1.2800818619072146e-13, 19.541051864624023)","(45826.2578125, 45826.2578125, 45826.2578125, 45826.2578125)","(-0.04170000180602074, 35.0, -0.0, 35.0)","(-0.04170000180602074, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.014239958487451077, 5.28989315032959, 9.109985037386928e-15, 4.218320846557617)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.126180648803711, 642.2141723632812, -139.97357177734375, 518.5001220703125)","(0.014239958487451077, 5.28989315032959, 9.109985037386928e-15, 4.218320846557617)","(5.126180648803711, 642.2141723632812, -139.97357177734375, 518.5001220703125)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6635034084320068, 0.42326977849006653, 0.6778061985969543, 0.32438045740127563)","(81.1125259399414, -1001.3011474609375, 191.4962615966797, -992.4646606445312)","(204.96072387695312, -1001.3484497070312, 223.6441192626953, -997.5128173828125)"
2024/07/31/12:44:06.146730,1429,1722397446,146344801,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.127872943878174, 282.74298095703125, -139.97357177734375, 158.92193603515625)","(0.11328180879354477, 18.253681182861328, 1.245810502285491e-13, 19.541093826293945)","(45826.359375, 45826.359375, 45826.359375, 45826.359375)","(-0.004600000102072954, 35.0, -0.0, 35.0)","(-0.004600000102072954, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.01692311465740204, 5.288153648376465, 8.879189735083812e-15, 4.218319892883301)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.127872943878174, 642.7429809570312, -139.97357177734375, 518.9219360351562)","(0.01692311465740204, 5.288153648376465, 8.879189735083812e-15, 4.218319892883301)","(5.127872943878174, 642.7429809570312, -139.97357177734375, 518.9219360351562)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6635769009590149, 0.42284733057022095, 0.6778061985969543, 0.32437920570373535)","(81.17862701416016, -1001.3052368164062, 191.44436645507812, -992.4892578125)","(204.96652221679688, -1001.3905639648438, 223.6005401611328, -997.49169921875)"
2024/07/31/12:44:06.247275,1430,1722397446,246289405,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.129814624786377, 283.27166748046875, -139.97357177734375, 159.34375)","(0.11258645355701447, 18.280982971191406, 1.2124596303082075e-13, 19.541135787963867)","(45826.4609375, 45826.4609375, 45826.4609375, 45826.4609375)","(-0.007400000002235174, 35.0, -0.0, 35.0)","(-0.007400000002235174, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.019418543204665184, 5.286458969116211, 8.640308656266207e-15, 4.218319416046143)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.129814624786377, 643.2716674804688, -139.97357177734375, 519.34375)","(0.019418543204665184, 5.286458969116211, 8.640308656266207e-15, 4.218319416046143)","(5.129814624786377, 643.2716674804688, -139.97357177734375, 519.34375)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6636497974395752, 0.4224298894405365, 0.6778061985969543, 0.32437795400619507)","(81.24473571777344, -1001.3088989257812, 191.3924560546875, -992.5140380859375)","(204.9723358154297, -1001.4326171875, 223.55694580078125, -997.4707641601562)"
2024/07/31/12:44:06.346560,1431,1722397446,346250832,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.131987571716309, 283.80010986328125, -139.97357177734375, 159.765625)","(0.11194264143705368, 18.30765151977539, 1.180000921193608e-13, 19.54117774963379)","(45826.55859375, 45826.55859375, 45826.55859375, 45826.55859375)","(-0.011300000362098217, 35.0, -0.0, 35.0)","(-0.011300000362098217, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.0217281486839056, 5.28480863571167, 8.405803349654118e-15, 4.218318462371826)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.131987571716309, 643.8001098632812, -139.97357177734375, 519.765625)","(0.0217281486839056, 5.28480863571167, 8.405803349654118e-15, 4.218318462371826)","(5.131987571716309, 643.8001098632812, -139.97357177734375, 519.765625)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6637222170829773, 0.4220174551010132, 0.6778061985969543, 0.3243767023086548)","(81.31085205078125, -1001.312255859375, 191.34056091308594, -992.5390014648438)","(204.97813415527344, -1001.4747314453125, 223.5133514404297, -997.4500122070312)"
2024/07/31/12:44:06.447051,1432,1722397446,446363553,ship_info,"(1, 1, 1, 1)","(2000, 2001, 2002, 2003)","(5.134372711181641, 284.32843017578125, -139.97357177734375, 160.18743896484375)","(0.1113409474492073, 18.333702087402344, 1.1484112001202557e-13, 19.541217803955078)","(45826.66015625, 45826.66015625, 45826.66015625, 45826.66015625)","(-0.016200000420212746, 35.0, -0.0, 35.0)","(-0.016200000420212746, 35.0, -0.0, 35.0)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(9.164899826049805, 9.164899826049805, 10.264200210571289, 7.394199848175049)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.023854313418269157, 5.283201694488525, 8.186582752575233e-15, 4.21831750869751)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(5.134372711181641, 644.3284301757812, -139.97357177734375, 520.1874389648438)","(0.023854313418269157, 5.283201694488525, 8.186582752575233e-15, 4.21831750869751)","(5.134372711181641, 644.3284301757812, -139.97357177734375, 520.1874389648438)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6637940406799316, 0.4216099679470062, 0.6778061985969543, 0.3243754804134369)","(81.3769760131836, -1001.315185546875, 191.2886505126953, -992.5640869140625)","(204.98394775390625, -1001.5167846679688, 223.46975708007812, -997.429443359375)"
