time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y,.RD,.RC,.K,.DCPA,.TCPA,.UDCPA,UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/07/30/14:38:52.260917,"[2000, 2001, 2002, 2003]","(-338.73486328125, 181.84283447265625, -12.2783203125, 338.6484375)","(0.6479671001434326, 0.5408574938774109, 0.4903852045536041, 0.3242829442024231)","(130.36343383789062, 163.20547485351562, -998.78759765625, -1004.95654296875)","(221.7191162109375, 205.25111389160156, -992.75341796875, -1001.3154907226562)","[36.739653052012606, 1658.2900590243903, 1668.7616466247541]","[3.35866514356009, 4.360235864522085, 4.005091951380866]","[672.1042785669136, 565.8198414554836, 565.8648918499715]","[46.512981062656856, 2255.8854713145965, 2358.9975332350023]","[24.319160524836338, -4219.338942209014, -3581.885523499576]","[0.00021006951048013756, 0, 0]","[0, 0, 0]","[0.33967824958851606, 0, 0]","[0.5494788102795336, 0.001315057571365963, 0.0013325322338354484]","[0.38510003651311037, 0.37001253807312107, 0.2578673278339164]","[0.095, 0.012, 0.009]","[6.116307698188184, 6.252282891552638, 6.699771746766337]","[4.082088475431572, 4.082088475431572, 4.082088475431572]","[2.9534134033540433, 3.07324845325369, 3.467620749900024]","[2.3129171953726755, 2.402793482797411, 2.698572705282161]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:52.360136,"[2000, 2001, 2002, 2003]","(-338.8310546875, 181.84283447265625, -12.86328125, 339.0703125)","(0.6477081775665283, 0.5408574938774109, 0.4903852045536041, 0.3242829442024231)","(130.42306518554688, 163.15142822265625, -998.7388305664062, -1004.931884765625)","(221.744384765625, 205.24937438964844, -992.7477416992188, -1001.3365478515625)","[36.65021752221815, 1658.3118053386684, 1668.819392227399]","[3.357714157302095, 4.360612773884166, 4.001564527367008]","[672.0830686216186, 565.9162188840615, 565.9612853158367]","[46.384193691494026, 2255.752611788329, 2359.2422233478433]","[24.24016817481735, -4172.966702891443, -3605.6844215084857]","[0.0005359536964043565, 0, 0]","[0, 0, 0]","[0.3437470812640873, 0, 0]","[0.5492569714865543, 0.0013525831634533247, 0.001370312771112825]","[0.3850965270354676, 0.37066231590935816, 0.2576347550044885]","[0.095, 0.012, 0.009]","[6.115158888367677, 6.251168053921042, 6.698768710232778]","[4.081826886685125, 4.081826886685125, 4.081826886685125]","[2.9523461739511405, 3.072203204752083, 3.46664783965449]","[2.312116773320498, 2.402009546421205, 2.6978430225980103]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:52.461438,"[2000, 2001, 2002, 2003]","(-338.927490234375, 181.84283447265625, -13.453125, 339.4970703125)","(0.6474507451057434, 0.5408574938774109, 0.49038517475128174, 0.3242829442024231)","(130.48272705078125, 163.09683227539062, -998.6896362304688, -1004.9067993164062)","(221.76954650878906, 205.24761962890625, -992.7424926757812, -1001.3576049804688)","[36.56037799984687, 1658.3335162111148, 1668.8767896612019]","[3.3567613868247825, 4.3608547360604515, 3.9979307373819806]","[672.0612462848837, 566.0128580253977, 566.0579303960305]","[46.25477252054489, 2255.6784310939156, 2359.4759925489743]","[24.16069300660335, -4127.306680853684, -3629.880875340791]","[0.0010143222571480925, 0, 0]","[0, 0, 0]","[0.34785163621482834, 0, 0]","[0.5490287335075859, 0.0013907447530093764, 0.001408726221376555]","[0.38509169016989786, 0.37131151313123334, 0.25739444655385635]","[0.096, 0.012, 0.009]","[6.114016264235318, 6.250059308793874, 6.697771114850665]","[4.081566740050832, 4.081566740050832, 4.081566740050832]","[2.951284799028188, 3.0711637677261465, 3.46568029562469]","[2.311320742128284, 2.401229968651753, 2.6971173645756603]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:52.560388,"[2000, 2001, 2002, 2003]","(-339.024169921875, 181.84283447265625, -14.0322265625, 339.9140625)","(0.6471946835517883, 0.5408574938774109, 0.49038514494895935, 0.3242829442024231)","(130.54238891601562, 163.04330444335938, -998.6412963867188, -1004.882080078125)","(221.79461669921875, 205.2458953857422, -992.7378540039062, -1001.3781127929688)","[36.47159143134467, 1658.3561888862505, 1668.9339665639193]","[3.355806815440171, 4.360924729894027, 3.994252461929749]","[672.0400182652846, 566.1097318853984, 566.1547954198332]","[46.126859622673514, 2255.680286053948, 2359.6954330582007]","[24.082116320259114, -4083.8737871260414, -3653.849906436475]","[0.001635591648043777, 0, 0]","[0, 0, 0]","[0.3519634227998349, 0, 0]","[0.5488067172740589, 0.0014295360273510194, 0.0014477641393801366]","[0.38508558520535213, 0.37194389795443883, 0.25715599743284606]","[0.097, 0.012, 0.009]","[6.112879303388641, 6.248956068787479, 6.696778503904537]","[4.08130791607518, 4.08130791607518, 4.08130791607518]","[2.9502287916550998, 3.0701295944136855, 3.46471767347673]","[2.3105287365984677, 2.400454338667407, 2.6963953979646904]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:52.660049,"[2000, 2001, 2002, 2003]","(-339.12103271484375, 181.84283447265625, -14.6162109375, 340.3359375)","(0.6469400525093079, 0.5408574938774109, 0.49038514494895935, 0.3242829442024231)","(130.60208129882812, 162.9892578125, -998.5924072265625, -1004.85693359375)","(221.819580078125, 205.24415588378906, -992.733642578125, -1001.3986206054688)","[36.38242936124234, 1658.3787430067173, 1668.9907952959422]","[3.3548510312409374, 4.360870733052853, 3.9904665026058073]","[672.0181326140289, 566.2068095108423, 566.25185102366]","[45.99834573488271, 2255.736094151559, 2359.901764086997]","[24.00307472878569, -4041.0664377209805, -3678.204608877688]","[0.0024082414115988993, 0, 0]","[0, 0, 0]","[0.3561078495201392, 0, 0]","[0.5485778291929266, 0.0014689484728714897, 0.0014874183412344477]","[0.385078266580646, 0.3725758772900315, 0.25690985860753285]","[0.098, 0.012, 0.009]","[6.111748277021592, 6.247858516562036, 6.6957911135540025]","[4.08105047599209, 4.08105047599209, 4.08105047599209]","[2.9491784020859644, 3.0691008589983713, 3.463760200895053]","[2.309740944421616, 2.399682787105921, 2.695677293528433]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:52.759807,"[2000, 2001, 2002, 2003]","(-339.2191162109375, 181.84283447265625, -15.2060546875, 340.7626953125)","(0.6466842293739319, 0.5408574938774109, 0.49038511514663696, 0.3242829442024231)","(130.66236877441406, 162.9346466064453, -998.5430297851562, -1004.8314208984375)","(221.8446807861328, 205.24240112304688, -992.7299194335938, -1001.4191284179688)","[36.29246292223383, 1658.4018280607816, 1669.0478804107775]","[3.353883813267888, 4.360680000976103, 3.9865488065080052]","[671.9958330186178, 566.3051198479735, 566.3501247661337]","[45.86863921898082, 2255.852198860523, 2360.095020024553]","[23.923233167454274, -3998.930465705316, -3703.0110216577723]","[0.003338714231473805, 0, 0]","[0, 0, 0]","[0.36032167713716534, 0, 0]","[0.5483446183553968, 0.001509412102038754, 0.001528120698722657]","[0.3850695949014599, 0.3732085556909879, 0.2566562244544925]","[0.099, 0.012, 0.009]","[6.110611536210907, 6.2467555086754505, 6.694798774239669]","[4.080791768312301, 4.080791768312301, 4.080791768312301]","[2.9481228118815004, 3.068067107673277, 3.4627980164275654]","[2.308949251768268, 2.3989074736121005, 2.6949556551778167]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:52.860683,"[2000, 2001, 2002, 2003]","(-339.31549072265625, 181.84283447265625, -15.78515625, 341.1796875)","(0.6464348435401917, 0.5408574938774109, 0.4903850853443146, 0.3242829144001007)","(130.72149658203125, 162.88113403320312, -998.4945678710938, -1004.8062133789062)","(221.86920166015625, 205.2406768798828, -992.7267456054688, -1001.4390258789062)","[36.20438313554882, 1658.4247245558117, 1669.1035119112853]","[3.3529340438318314, 4.360365998971338, 3.982625310610111]","[671.9737262711146, 566.401726653885, 566.4466832142076]","[45.74160413087, 2256.021646125389, 2360.2682179572653]","[23.844958501444278, -3958.5823904812514, -3727.4370624330463]","[0.004396456518630187, 0, 0]","[0, 0, 0]","[0.36447584972420904, 0, 0]","[0.5481134308012572, 0.0015497146814571483, 0.001568652340802612]","[0.38505983532938814, 0.37382416505177135, 0.2564039840024588]","[0.1, 0.012, 0.009]","[6.109502994347206, 6.245679873911291, 6.693831170538461]","[4.080539510320608, 4.080539510320608, 4.080539510320608]","[2.9470935102635507, 3.067059109304292, 3.4618598929091355]","[2.308177275554806, 2.398151474835362, 2.6942520625389945]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:52.959997,"[2000, 2001, 2002, 2003]","(-339.41314697265625, 181.84283447265625, -16.369140625, 341.6015625)","(0.6461843252182007, 0.5408574938774109, 0.4903850555419922, 0.3242829144001007)","(130.78121948242188, 162.8270721435547, -998.4456176757812, -1004.7806396484375)","(221.8938446044922, 205.2389373779297, -992.7240600585938, -1001.458984375)","[36.1155067885776, 1658.4481408160107, 1669.159433342644]","[3.351972264794938, 4.3599201621738874, 3.978565904410909]","[671.9512933201213, 566.4996268466426, 566.5445219060715]","[45.61340184133682, 2256.249057729141, 2360.425957579138]","[23.76590768744815, -3918.9347663142194, -3752.3047936044213]","[0.005610514508109454, 0, 0]","[0, 0, 0]","[0.368703472481482, 0, 0]","[0.5478788385318611, 0.0015911032706620865, 0.001610267276421995]","[0.3850485958602316, 0.37443943308292565, 0.2561441886502609]","[0.101, 0.012, 0.009]","[6.108389015594755, 6.244598972201142, 6.692858778608958]","[4.08028604692395, 4.08028604692395, 4.08028604692395]","[2.946059262582737, 3.066046273351385, 3.460917217874424]","[2.3074015897941957, 2.3973918478706815, 2.6935450562629613]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:53.060042,"[2000, 2001, 2002, 2003]","(-339.510986328125, 181.84283447265625, -16.9541015625, 342.0234375)","(0.64593505859375, 0.5408574938774109, 0.4903850555419922, 0.3242829144001007)","(130.84097290039062, 162.7730255126953, -998.3966674804688, -1004.7549438476562)","(221.91839599609375, 205.23719787597656, -992.7218627929688, -1001.478759765625)","[36.02673396374404, 1658.4718684434945, 1669.2150912041589]","[3.3510092451389895, 4.359354629169659, 3.974414486529493]","[671.9285693131608, 566.5977186980532, 566.642539580622]","[45.485297469459184, 2256.5286968846613, 2360.564968290591]","[23.686841731862042, -3880.1799805138685, -3777.327445359984]","[0.0069703848357579035, 0, 0]","[0, 0, 0]","[0.37295409908880567, 0, 0]","[0.5476412094497825, 0.0016331248193548475, 0.0016525095914325383]","[0.3850362247320193, 0.37505028984622246, 0.2558799250794238]","[0.102, 0.012, 0.009]","[6.1072802016510845, 6.243523010772636, 6.691890933080743]","[4.08003379034169, 4.08003379034169, 4.08003379034169]","[2.9450299117780765, 3.065038168793978, 3.459979033599775]","[2.3066295766907, 2.396635769452626, 2.692841418056974]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:53.160494,"[2000, 2001, 2002, 2003]","(-339.609130859375, 181.84283447265625, -17.5439453125, 342.44921875)","(0.6456872224807739, 0.5408574938774109, 0.4903850257396698, 0.3242829144001007)","(130.90072631835938, 162.71896362304688, -998.34716796875, -1004.7288208007812)","(221.94284057617188, 205.23545837402344, -992.7201538085938, -1001.4984741210938)","[35.93805827848424, 1658.495501464724, 1669.2703354017453]","[3.350043844106179, 4.358673599903788, 3.9701453716474746]","[671.9056948547449, 566.6961385897836, 566.7408692477405]","[45.3573039640009, 2256.8581099732437, 2360.6838631558066]","[23.607778176559773, -3841.9771287871727, -3802.6752577186717]","[0.00847516854831859, 0, 0]","[0, 0, 0]","[0.37723468128710813, 0, 0]","[0.5474020141575349, 0.001675842401863581, 0.0016954410142295262]","[0.3850224461191858, 0.37566028039231575, 0.2556082838491857]","[0.103, 0.013, 0.009]","[6.106177354056951, 6.242452928160621, 6.690928333026063]","[4.079782922454965, 4.079782922454965, 4.079782922454965]","[2.9440062004218954, 3.0640356644907683, 3.459046016478856]","[2.3058617931735643, 2.395883891225219, 2.692141655216285]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:53.259803,"[2000, 2001, 2002, 2003]","(-339.70745849609375, 181.84283447265625, -18.12890625, 342.87109375)","(0.6454406380653381, 0.5408574938774109, 0.4903850257396698, 0.3242829144001007)","(130.96051025390625, 162.66436767578125, -998.298095703125, -1004.7028198242188)","(221.96717834472656, 205.23370361328125, -992.7189331054688, -1001.5178833007812)","[35.84900168491215, 1658.519725593262, 1669.3253814696866]","[3.3490772000481965, 4.35787232790448, 3.965802048620675]","[671.8821135694053, 566.7947389699907, 566.8393685496152]","[45.2286968623005, 2257.239867620498, 2360.7810790862623]","[23.52824126074834, -3805.11366144878, -3827.9891137999384]","[0.010133795124479816, 0, 0]","[0, 0, 0]","[0.3815497245475595, 0, 0]","[0.5471554351893757, 0.001719196548445101, 0.0017390037331351804]","[0.38500752998882004, 0.3762600824600698, 0.25533487730244436]","[0.104, 0.013, 0.009]","[6.105079683205127, 6.2413877971146, 6.689970288687822]","[4.079533263180831, 4.079533263180831, 4.079533263180831]","[2.9429873940460243, 3.0630378993079543, 3.458117496702913]","[2.305097688391661, 2.3951355673381087, 2.6914452653843277]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:53.360214,"[2000, 2001, 2002, 2003]","(-339.80517578125, 181.84283447265625, -18.701171875, 343.28515625)","(0.6451977491378784, 0.5408574938774109, 0.4903849959373474, 0.3242829144001007)","(131.0196990966797, 162.61138916015625, -998.2500610351562, -1004.6771850585938)","(221.99118041992188, 205.23199462890625, -992.71826171875, -1001.53662109375)","[35.76188392424718, 1658.5444075085625, 1669.379533728856]","[3.3481171642204766, 4.356962074385869, 3.9614237319363093]","[671.859516511487, 566.8927228195157, 566.937239731492]","[45.1028986283333, 2257.668630912346, 2360.8546204634367]","[23.450425036821024, -3770.0665587138933, -3853.0245242296623]","[0.01189792020458652, 0, 0]","[0, 0, 0]","[0.3858340000940236, 0, 0]","[0.5469191550883485, 0.0017628333803824114, 0.0017828413103814222]","[0.3849913579120583, 0.3768418279473528, 0.25506222346255963]","[0.105, 0.013, 0.009]","[6.103998079076769, 6.240338345490454, 6.689026303743453]","[4.079287288495215, 4.079287288495215, 4.079287288495215]","[2.941983597341817, 3.0620549108250583, 3.457202682709886]","[2.3043448408635054, 2.3943983259759367, 2.6907591548895575]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:53.460398,"[2000, 2001, 2002, 2003]","(-339.90606689453125, 181.84283447265625, -19.296875, 343.71484375)","(0.6449488401412964, 0.5408574938774109, 0.490384966135025, 0.3242829144001007)","(131.08071899414062, 162.55624389648438, -998.2000732421875, -1004.6503295898438)","(222.0157928466797, 205.230224609375, -992.7180786132812, -1001.5560302734375)","[35.671712928591745, 1658.5698109817283, 1669.4350406464343]","[3.3471265294278627, 4.3559186853775, 3.9567948126443104]","[671.8355334447941, 566.9939094187575, 567.0382993052012]","[44.972634355268745, 2258.15514154413, 2360.9052635017038]","[23.369754098984554, -3734.3374322861496, -3879.080410090165]","[0.013871843662768502, 0, 0]","[0, 0, 0]","[0.39028655714756183, 0, 0]","[0.5466683903894545, 0.0018084762251132647, 0.0018286853833417438]","[0.3849734564135501, 0.37744155970666227, 0.2547744745422207]","[0.107, 0.013, 0.009]","[6.102889271636912, 6.2392625059749465, 6.688058614243813]","[4.079035158551624, 4.079035158551624, 4.079035158551624]","[2.9409546545069007, 3.061047302036302, 3.456264978763855]","[2.3035731337373178, 2.393642619384369, 2.6900558769300336]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:53.561332,"[2000, 2001, 2002, 2003]","(-340.00421142578125, 181.84283447265625, -19.8759765625, 344.1328125)","(0.644708514213562, 0.5408574938774109, 0.490384966135025, 0.3242829144001007)","(131.1399383544922, 162.5027313232422, -998.1514892578125, -1004.6242065429688)","(222.03958129882812, 205.22850036621094, -992.7183227539062, -1001.5745849609375)","[35.58432719300898, 1658.5946538127241, 1669.4885907378791]","[3.3461634256405555, 4.354801905819343, 3.952197018048776]","[671.8120176472912, 567.0923501331223, 567.1365999643191]","[44.84634756266136, 2258.671390843075, 2360.9282574288336]","[23.291474258838576, -3700.4181262816064, -3904.522625270318]","[0.01592787748557628, 0, 0]","[0, 0, 0]","[0.39463313556851787, 0, 0]","[0.5464225193260841, 0.0018534459854718799, 0.0018738420019224766]","[0.38495487479199797, 0.3780191757890072, 0.25449000330049953]","[0.108, 0.013, 0.009]","[6.101818318793765, 6.238223326181597, 6.68712399764548]","[4.078791666321631, 4.078791666321631, 4.078791666321631]","[2.9399609360602095, 3.0600741248886694, 3.4553594017953992]","[2.3028278449023, 2.3929127365236447, 2.689376694203692]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:53.661270,"[2000, 2001, 2002, 2003]","(-340.10369873046875, 181.84283447265625, -20.4658203125, 344.55859375)","(0.6444670557975769, 0.5408574938774109, 0.49038493633270264, 0.3242829144001007)","(131.1997833251953, 162.44813537597656, -998.1019897460938, -1004.5973510742188)","(222.06350708007812, 205.22674560546875, -992.7191772460938, -1001.5933837890625)","[35.49567779276815, 1658.6198468982022, 1669.5423477677682]","[3.345187749124504, 4.353569895430329, 3.947425711432109]","[671.7876992303906, 567.1921585325927, 567.2362549795985]","[44.718190430074465, 2259.236487224112, 2360.923135196635]","[23.211950442371656, -3666.60861788532, -3930.491532736992]","[0.01815705042742599, 0, 0]","[0, 0, 0]","[0.39906654243304807, 0, 0]","[0.5461682647464776, 0.0018996102349693178, 0.0019201888864674443]","[0.3849346850541462, 0.37860164438981125, 0.2541953586576538]","[0.11, 0.013, 0.009]","[6.1007419428697105, 6.237178973082743, 6.686184684053305]","[4.078546970823557, 4.078546970823557, 4.078546970823557]","[2.9389622810428326, 3.059096190155245, 3.4544493518919706]","[2.302078853639267, 2.392179285473577, 2.688694156776121]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:38:53.760080,"[2000, 2001, 2002, 2003]","(-340.20343017578125, 181.84283447265625, -21.044921875, 344.9765625)","(0.6442267894744873, 0.5408574938774109, 0.49038493633270264, 0.3242829144001007)","(131.2596435546875, 162.39462280273438, -998.053466796875, -1004.5709228515625)","(222.0873260498047, 205.2250213623047, -992.720458984375, -1001.6116333007812)","[35.40806876623106, 1658.6459500209048, 1669.5959249523894]","[3.3442102366464, 4.352238254384257, 3.9426005637216535]","[671.7640241203413, 567.2921935061985, 567.3361276767739]","[44.591534580904316, 2259.8438091396824, 2360.889493581799]","[23.133336824092027, -3634.3912949902215, -3956.194542804334]","[0.02050068703420438, 0, 0]","[0, 0, 0]","[0.40350818153842727, 0, 0]","[0.5459207443040575, 0.001946455159560212, 0.0019672111744529763]","[0.38491328336489394, 0.3791688097075233, 0.2539019464425111]","[0.111, 0.013, 0.009]","[6.09967050624102, 6.2361393404462575, 6.685249716360849]","[4.0783034277896615, 4.0783034277896615, 4.0783034277896615]","[2.9379683036702726, 3.0581227714033505, 3.4535435902715306]","[2.3013333706098473, 2.391449221409656, 2.6880148355607907]","['Safe', 'Safe', 'Safe']"
