time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.m_nPacketCode,.m_nShipID,.m_fltHeading,.m_fltDriftangle,.m_fltShipTime,.m_fltRudderAngleFeedPORT,.m_fltRudderAngleFeedSTBD,.m_fltPropellerRPSFeedPORT,.m_fltPropellerRPSFeedSTBD,.m_fltFOGvel_rollx,.m_fltFOGvel_pitchy,.m_fltFOGvel_yawz,.m_fltFOGang_rollx,.m_fltFOGang_pitchy,.m_fltFOGang_yawz,.m_fltFOGvel_yawzG,.m_fltFOGang_yawzG,.m_fltIncl_heelx,.m_fltIncl_trimy,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/09/30/21:04:53.235376,234,23,392102480,ship_info,(),"(1000, 2001)","(351.07034187790015, 269.99500274658203)",(),(),(),"(-34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5418025555922265, 0.6084346326052971)","(119.88216944241508, 150.0138809323835)","(30.188340636984996, 17.84069226805187)"
2024/09/30/21:04:53.335432,235,23,492123365,ship_info,(),"(1000, 2001)","(352.8057915492868, 269.99500274658203)",(),(),(),"(-34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5415155996470636, 0.6084774683306883)","(120.42012747477497, 150.01382786187585)","(30.126370482228147, 17.23221480203555)"
2024/09/30/21:04:53.435477,236,23,592128753,ship_info,(),"(1000, 2001)","(353.8138509440624, 269.99500274658203)",(),(),(),"(-1.2445468397667228, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.546561599351071, 0.6087228863668828)","(120.96354682833987, 150.01377476996322)","(30.06784708471655, 16.623491917983966)"
2024/09/30/21:04:53.535406,237,23,692119360,ship_info,(),"(1000, 2001)","(353.22287085642677, 269.99500274658203)",(),(),(),"(26.687466762409414, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5481757382854631, 0.6091520542046984)","(121.50831710675803, 150.0137216406192)","(30.006839021339523, 16.0143398660962)"
2024/09/30/21:04:53.635372,238,23,792111158,ship_info,(),"(1000, 2001)","(351.7822754218184, 269.99500274658203)",(),(),(),"(20.788804559254977, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5509118302659012, 0.6093298401224995)","(122.05492881448795, 150.01366849576894)","(29.93814050825879, 15.40501002829131)"
2024/09/30/21:04:53.735419,239,23,892118215,ship_info,(),"(1000, 2001)","(350.37786119642357, 269.99500274658203)",(),(),(),"(6.719680744214983, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5545278880668684, 0.6092839402500042)","(122.60394467224306, 150.013615354922)","(29.860148415215146, 14.79572609035874)"
2024/09/30/21:04:53.835631,240,23,992153883,ship_info,(),"(1000, 2001)","(350.01733318252843, 269.99500274658203)",(),(),(),"(-15.166367442781743, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5560413174228808, 0.6090384794876132)","(123.15373605032818, 150.0135622354838)","(29.777013661563977, 14.186687613187626)"
2024/09/30/21:04:53.935473,241,24,92124939,ship_info,(),"(1000, 2001)","(350.26461884761704, 269.99500274658203)",(),(),(),"(-14.580335897016148, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5583149239504566, 0.608614488480045)","(123.70554261527508, 150.01350915302544)","(29.6920132545808, 13.578073127022467)"
2024/09/30/21:04:54.035524,242,24,192125082,ship_info,(),"(1000, 2001)","(350.703461732237, 269.99500274658203)",(),(),(),"(-9.54348322210243, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5614877014231509, 0.6084346330131427)","(124.26052790219137, 150.01345608625383)","(29.606808969736083, 12.969638496323528)"
2024/09/30/21:04:54.135460,243,24,292114019,ship_info,(),"(1000, 2001)","(350.6310812655223, 269.9950027465821)",(),(),(),"(3.883842963042838, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5650417110302454, 0.608477468698116)","(124.81882364324912, 150.01340301574615)","(29.51975725682494, 12.361161029939778)"
2024/09/30/21:04:54.235542,244,24,392135143,ship_info,(),"(1000, 2001)","(350.31559045673936, 269.9950027465821)",(),(),(),"(3.01037347249785, 8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5680459556476345, 0.6087228866974793)","(125.37969471270927, 150.0133499238335)","(29.429758083660648, 11.752438145557598)"
2024/09/30/21:04:54.335425,245,24,492113352,ship_info,(),"(1000, 2001)","(349.9591321058492, 269.99500274658203)",(),(),(),"(0.9620407476625221, 8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5705395615475166, 0.6091520545017725)","(125.94256074936678, 150.01329679448943)","(29.336499217764196, 11.143286093372756)"
2024/09/30/21:04:54.435487,246,24,592130661,ship_info,(),"(1000, 2001)","(349.93067929266704, 269.995002746582)",(),(),(),"(-5.743753033265706, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5723463192087852, 0.6093298403897847)","(126.50697228967555, 150.01324364963915)","(29.241525946376253, 10.533956255300579)"
2024/09/30/21:04:54.535378,247,24,692117214,ship_info,(),"(1000, 2001)","(350.0779743097537, 269.99500274658203)",(),(),(),"(-5.0884442426783005, -8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5743296878046958, 0.6092839404907894)","(127.07329069860373, 150.0131905087922)","(29.145932798071104, 9.924672317127223)"
2024/09/30/21:04:54.635516,248,24,792135715,ship_info,(),"(1000, 2001)","(350.2025454552176, 269.99500274658203)",(),(),(),"(-2.1254379014847835, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5765028785209253, 0.6090384797047979)","(127.64174627919084, 150.01313738935397)","(29.049944143312967, 9.315633839738926)"
2024/09/30/21:04:54.735420,249,24,892118931,ship_info,(),"(1000, 2001)","(350.09995537075554, 269.99500274658203)",(),(),(),"(2.270268588308423, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5787094422829755, 0.6086144886761876)","(128.21222336976592, 150.01308430689562)","(28.952679001990635, 8.707019353377625)"
2024/09/30/21:04:54.835473,250,24,992135763,ship_info,(),"(1000, 2001)","(349.9628252069413, 269.99500274658203)",(),(),(),"(0.5092464908325514, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5804986377887261, 0.6084346331900669)","(128.78426960018572, 150.013031240124)","(28.853978552462447, 8.09858472250176)"
2024/09/30/21:04:54.935394,251,25,92120170,ship_info,(),"(1000, 2001)","(349.9357538652785, 269.99500274658203)",(),(),(),"(-1.9069682395048808, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5818692602210394, 0.6084774688575069)","(129.35755604515248, 150.01297816961633)","(28.75440703039128, 7.49010725595862)"
2024/09/30/21:04:55.035500,252,25,192130565,ship_info,(),"(1000, 2001)","(350.0061748590254, 269.99500274658203)",(),(),(),"(-2.4011785834787407, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5828895060528404, 0.6087228868408928)","(129.93183587946402, 150.01292507770364)","(28.65459296239672, 6.881384371433026)"
2024/09/30/21:04:55.135412,253,25,292114258,ship_info,(),"(1000, 2001)","(350.1551116198054, 269.99500274658203)",(),(),(),"(-2.4960253213727914, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5840434903881605, 0.6091520546306437)","(130.50733709097736, 150.0128719483596)","(28.555068321169184, 6.272232319119314)"
2024/09/30/21:04:55.235369,254,25,392102956,ship_info,(),"(1000, 2001)","(350.21362580267066, 269.99500274658203)",(),(),(),"(0.39289805548992607, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5853441454403938, 0.6093298405057336)","(131.08416104086842, 150.0128188035093)","(28.455560032904298, 5.662902480931188)"
2024/09/30/21:04:55.335385,255,25,492116689,ship_info,(),"(1000, 2001)","(350.1907862858952, 269.99500274658203)",(),(),(),"(1.0306407205966703, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5867438249813706, 0.6092839405952425)","(131.66234534062116, 150.01276566266233)","(28.35570397813934, 5.053618542653378)"
2024/09/30/21:04:55.435391,256,25,592124939,ship_info,(),"(1000, 2001)","(350.1393662894618, 269.99500274658203)",(),(),(),"(0.6423689354129996, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5877952772960314, 0.6090384797990129)","(132.2415166637661, 150.0127125432241)","(28.25538515409297, 4.444580065170865)"
2024/09/30/21:04:55.535401,257,25,692110300,ship_info,(),"(1000, 2001)","(350.1535493932051, 269.99500274658203)",(),(),(),"(-0.89477969383397, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5885278233477653, 0.6086144887612747)","(132.82141019705875, 150.01265946076575)","(28.1549436840727, 3.8359655787244775)"
2024/09/30/21:04:55.635466,258,25,792118549,ship_info,(),"(1000, 2001)","(350.1939852930555, 269.99500274658203)",(),(),(),"(-0.653666930198612, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5889809800080232, 0.6084346332668169)","(133.40177910255468, 150.0126063939941)","(28.054591661947214, 3.2275309477718634)"
2024/09/30/21:04:55.735390,259,25,892122268,ship_info,(),"(1000, 2001)","(350.2132552573384, 269.99500274658203)",(),(),(),"(0.1017546511332386, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5896100841537968, 0.608477468926651)","(133.98278653458098, 150.0125533234864)","(27.954240203233013, 2.619053481159578)"
2024/09/30/21:04:55.835451,260,25,992115259,ship_info,(),"(1000, 2001)","(350.2006427270885, 269.99500274658203)",(),(),(),"(0.4803322412685939, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5903968163109277, 0.6087228869031058)","(134.56456253935704, 150.0125002315737)","(27.853716171395373, 2.0103305965717713)"
2024/09/30/21:04:55.935272,261,26,92118978,ship_info,(),"(1000, 2001)","(350.15824885318585, 269.99500274658203)",(),(),(),"(0.6399245447081717, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5913274515957831, 0.6091520546865483)","(135.14721917419556, 150.01244710222963)","(27.752823154345545, 1.4011785442021545)"
2024/09/30/21:04:56.035434,262,26,192112922,ship_info,(),"(1000, 2001)","(350.14007620448115, 269.99500274658203)",(),(),(),"(-0.1657732571316562, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5919558699866899, 0.6093298405560323)","(135.7304724546169, 150.01239395737935)","(27.651692729203365, 0.7918487059637299)"
2024/09/30/21:04:56.135354,263,26,292108774,ship_info,(),"(1000, 2001)","(350.1409004306275, 269.9950027465821)",(),(),(),"(-0.28769752003561133, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5923120756386305, 0.6092839406405545)","(136.31406925381242, 150.01234081653237)","(27.55045849133861, 0.18256476764060858)"
2024/09/30/21:04:56.235518,264,26,392132759,ship_info,(),"(1000, 2001)","(350.15259173973465, 269.9950027465821)",(),(),(),"(-0.27368567554861795, 8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5924243877204773, 0.6090384798398837)","(136.8977807810088, 150.01228769709414)","(27.44922851463192, -0.42647370988277555)"
2024/09/30/21:04:56.335400,265,26,492123604,ship_info,(),"(1000, 2001)","(350.1111361506883, 269.99500274658203)",(),(),(),"(0.8090673574709382, 8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5927349290906992, 0.6086144887981857)","(137.48175792988917, 150.01223461463576)","(27.347713068764204, -1.0350881963660745)"
2024/09/30/21:04:56.435432,266,26,592108488,ship_info,(),"(1000, 2001)","(350.0787046448265, 269.995002746582)",(),(),(),"(0.053317933892946666, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.593232996578696, 0.6084346333001114)","(138.06618685061622, 150.01218154786412)","(27.245888588173532, -1.643522827351983)"
2024/09/30/21:04:56.535397,267,26,692123413,ship_info,(),"(1000, 2001)","(350.0966752775719, 269.99500274658203)",(),(),(),"(-0.7870210379492625, -8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5938955292480458, 0.6084774689566459)","(138.65127125243546, 150.0121284773564)","(27.143966351107103, -2.2520002939942634)"
2024/09/30/21:04:56.635442,268,26,792125940,ship_info,(),"(1000, 2001)","(350.12831560180297, 269.99500274658203)",(),(),(),"(-0.4645134071930114, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5942850761410302, 0.608722886930094)","(139.23676032058552, 150.01207538544372)","(27.04209730379284, -2.8607231786090583)"
2024/09/30/21:04:56.735388,269,26,892118931,ship_info,(),"(1000, 2001)","(350.147252686037, 269.99500274658203)",(),(),(),"(-0.011629840760549723, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5944281932887964, 0.6091520547107999)","(139.82240681991075, 150.01202225609964)","(26.940298213400656, -3.4698752310029266)"
2024/09/30/21:04:56.835448,270,26,992121458,ship_info,(),"(1000, 2001)","(350.1398462816958, 269.99500274658203)",(),(),(),"(0.3612887885446241, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5943482706371751, 0.6093298405778521)","(140.4079706779154, 150.01196911124936)","(26.83849037967398, -4.079205069263171)"
2024/09/30/21:04:56.935398,271,27,92129469,ship_info,(),"(1000, 2001)","(350.12495722761724, 269.99500274658203)",(),(),(),"(0.20138237903831094, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5944854621150663, 0.6092839406602109)","(140.99365727742793, 150.01191597040238)","(26.736587623000823, -4.6884890076059484)"
2024/09/30/21:04:57.035446,272,27,192124366,ship_info,(),"(1000, 2001)","(350.1204758108223, 269.99500274658203)",(),(),(),"(-0.08572907600322363, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.594821243188653, 0.6090384798576134)","(141.5796688876484, 150.01186285096415)","(26.634593975966883, -5.297527485147063)"
2024/09/30/21:04:57.135388,273,27,292123794,ship_info,(),"(1000, 2001)","(350.1471800983657, 269.99500274658203)",(),(),(),"(-0.5359184792042594, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5953370438509743, 0.6086144888141976)","(142.16621067179983, 150.01180976850577)","(26.532638440434535, -5.906141971646373)"
2024/09/30/21:04:57.235453,274,27,392125129,ship_info,(),"(1000, 2001)","(350.16679639874144, 269.99500274658203)",(),(),(),"(-0.03094118117689184, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5955937150575267, 0.6084346333145543)","(142.75302587695828, 150.01175670173413)","(26.430757193824185, -6.5145766026467244)"
2024/09/30/21:04:57.335389,275,27,492119789,ship_info,(),"(1000, 2001)","(350.16520213594055, 269.99500274658203)",(),(),(),"(0.3025359252110977, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5956161163912345, 0.6084774689696575)","(143.33986736173682, 150.01170363122642)","(26.328896358132155, -7.123054069302016)"
2024/09/30/21:04:57.435450,276,27,592116832,ship_info,(),"(1000, 2001)","(350.15065136345476, 269.99500274658203)",(),(),(),"(0.2924403316803655, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5954287103137527, 0.6087228869418013)","(143.92651537148873, 150.01165053931373)","(26.22701671482679, -7.731776953928518)"
2024/09/30/21:04:57.535424,277,27,692142009,ship_info,(),"(1000, 2001)","(350.1368343427934, 269.99500274658203)",(),(),(),"(0.11307227083270699, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5954668358326128, 0.6091520547213201)","(144.51318942743063, 150.01159740996965)","(26.125064252074832, -8.340929006332907)"
2024/09/30/21:04:57.635423,278,27,792119264,ship_info,(),"(1000, 2001)","(350.13704385540376, 269.99500274658203)",(),(),(),"(-0.15581461611535172, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5957113539375898, 0.6093298405873174)","(145.1001029639209, 150.01154426511937)","(26.023061713407134, -8.950258844602617)"
2024/09/30/21:04:57.735481,279,27,892135620,ship_info,(),"(1000, 2001)","(350.1440073862595, 269.99500274658203)",(),(),(),"(-0.1352622401185808, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5961449129620593, 0.6092839406687377)","(145.6874486495739, 150.0114911242724)","(25.921013671802367, -9.55954278295392)"
2024/09/30/21:04:57.835406,280,27,992114782,ship_info,(),"(1000, 2001)","(350.1482181960326, 269.99500274658203)",(),(),(),"(0.0001246585129128771, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5963265857604491, 0.6090384798653045)","(146.27497726629534, 150.01143800483416)","(25.81895720988988, -10.168581260502727)"
2024/09/30/21:04:57.935399,281,28,92127323,ship_info,(),"(1000, 2001)","(350.1394103739881, 269.99500274658203)",(),(),(),"(0.20771477994132484, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5962820545365505, 0.6086144888211436)","(146.8624548426446, 150.01138492237578)","(25.716867122961222, -10.777195747008983)"
2024/09/30/21:04:58.035522,282,28,192146539,ship_info,(),"(1000, 2001)","(350.13166583934174, 269.99500274658203)",(),(),(),"(0.040974931101053935, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5960346292479334, 0.6084346333208197)","(147.4496808276275, 150.01133185560414)","(25.61477441105882, -11.3856303780156)"
2024/09/30/21:04:58.135567,283,28,292164325,ship_info,(),"(1000, 2001)","(350.12928796736475, 269.99500274658203)",(),(),(),"(-0.05668462218241091, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5960171204634342, 0.6084774689753021)","(148.03688540819755, 150.01127878509644)","(25.512660805486075, -11.994107844676536)"
2024/09/30/21:04:58.235489,284,28,392133951,ship_info,(),"(1000, 2001)","(350.1321553519066, 269.9950027465821)",(),(),(),"(-0.09710844579077672, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5962106171247661, 0.6087228869468801)","(148.62428118606604, 150.01122569318375)","(25.410517278453902, -12.602830729308117)"
2024/09/30/21:04:58.335561,285,28,492149591,ship_info,(),"(1000, 2001)","(350.1357915487733, 269.9950027465821)",(),(),(),"(-0.04836290857937009, 8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5965973141749679, 0.609152054725884)","(149.21206008729828, 150.01117256383966)","(25.308319829625667, -13.211982781717069)"
2024/09/30/21:04:58.435527,286,28,592135429,ship_info,(),"(1000, 2001)","(350.1359867262299, 269.99500274658203)",(),(),(),"(0.030459312239486877, 8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5967369268200352, 0.6093298405914237)","(149.7999764144943, 150.01111941898938)","(25.206097757415424, -13.821312619990884)"
2024/09/30/21:04:58.535575,287,28,692156315,ship_info,(),"(1000, 2001)","(350.1369612787073, 269.995002746582)",(),(),(),"(-0.017227080788379767, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5966549185895529, 0.6092839406724369)","(150.3878126528316, 150.0110662781424)","(25.10389380066937, -14.430596558345888)"
2024/09/30/21:04:58.635555,288,28,792138815,ship_info,(),"(1000, 2001)","(350.13759362828716, 269.99500274658203)",(),(),(),"(-0.000659688672666092, -8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5963736401750985, 0.609038479868641)","(150.97537236652104, 150.01101315870417)","(25.001741455885412, -15.03963503589803)"
2024/09/30/21:04:58.735519,289,28,892141103,ship_info,(),"(1000, 2001)","(350.1413873710816, 269.99500274658203)",(),(),(),"(-0.05790481722632852, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5963250021186542, 0.6086144888241568)","(151.56288774356685, 150.0109600762458)","(24.899618050700578, -15.6482495224073)"
2024/09/30/21:04:58.835526,290,28,992141485,ship_info,(),"(1000, 2001)","(350.14380516791954, 269.99500274658203)",(),(),(),"(0.006588810279071409, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5964899351598906, 0.6084346333235378)","(152.15056856689313, 150.01090700947415)","(24.797483371763477, -16.256684153416636)"
2024/09/30/21:04:58.935530,291,29,92133522,ship_info,(),"(1000, 2001)","(350.14227500897937, 269.99500274658203)",(),(),(),"(0.06468201814548237, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5968503475840171, 0.6084774689777508)","(152.73860411932657, 150.01085393896645)","(24.69528490560341, -16.86516162008002)"
2024/09/30/21:04:59.035387,292,29,192109346,ship_info,(),"(1000, 2001)","(350.13960682878354, 269.99500274658203)",(),(),(),"(0.0386693161620984, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5969664307895485, 0.6087228869490834)","(153.32675219277297, 150.01080084705376)","(24.593055931281622, -17.473884504713805)"
2024/09/30/21:04:59.135406,293,29,292136669,ship_info,(),"(1000, 2001)","(350.1404763479509, 269.99500274658203)",(),(),(),"(-0.04068728287155295, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5968633194955795, 0.6091520547278637)","(153.91479947812073, 150.01074771770968)","(24.490849217439393, -18.083036557124736)"
2024/09/30/21:04:59.235485,294,29,392132282,ship_info,(),"(1000, 2001)","(350.1425762779103, 269.99500274658203)",(),(),(),"(-0.02590545702684255, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5965631066068752, 0.6093298405932049)","(154.5025530275461, 150.0106945728594)","(24.388705665012758, -18.692366395400335)"
2024/09/30/21:04:59.335492,295,29,492136001,ship_info,(),"(1000, 2001)","(350.14262204879077, 269.99500274658203)",(),(),(),"(0.02680022636650533, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5964970693736849, 0.6092839406740416)","(155.09024202083828, 150.01064143201242)","(24.286576330663433, -19.301650333756943)"
2024/09/30/21:04:59.435545,296,29,592134237,ship_info,(),"(1000, 2001)","(350.1413511664727, 269.99500274658203)",(),(),(),"(0.027578331335061365, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5966460043006884, 0.6090384798700885)","(155.67807698694085, 150.01058831257419)","(24.184417106531896, -19.910688811310532)"
2024/09/30/21:04:59.535399,297,29,692117929,ship_info,(),"(1000, 2001)","(350.1374469255867, 269.99500274658203)",(),(),(),"(0.056977741718254246, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5969917458286663, 0.6086144888254641)","(156.26624913068207, 150.0105352301158)","(24.082178787324228, -20.51930329782111)"
2024/09/30/21:04:59.635468,298,29,792133331,ship_info,(),"(1000, 2001)","(350.1364111425774, 269.99500274658203)",(),(),(),"(-0.02640122742827617, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5970946799540607, 0.6084346333247169)","(156.85452115933975, 150.01048216334416)","(23.979914046927526, -21.127737928831625)"
2024/09/30/21:04:59.735400,299,29,892115831,ship_info,(),"(1000, 2001)","(350.13791193537185, 269.99500274658203)",(),(),(),"(-0.044009538586424986, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5969797784161363, 0.608477468978813)","(157.44268068327236, 150.01042909283646)","(23.877673007001462, -21.73621539549607)"
2024/09/30/21:04:59.835410,300,29,992110967,ship_info,(),"(1000, 2001)","(350.13965590867315, 269.99500274658203)",(),(),(),"(-0.018496061080752035, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5966689870315612, 0.6087228869500392)","(158.0305353053522, 150.01037600092377)","(23.775492659651164, -22.344938280130812)"
2024/09/30/21:04:59.935402,301,30,92127323,ship_info,(),"(1000, 2001)","(350.139127860998, 269.99500274658203)",(),(),(),"(0.028158359126089938, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5965932196279818, 0.6091520547287226)","(158.61831487046325, 150.0103228715797)","(23.673322935447064, -22.954090332542602)"
2024/09/30/21:05:00.035393,302,30,192111969,ship_info,(),"(1000, 2001)","(350.1377225341159, 269.99500274658203)",(),(),(),"(0.019181548647811755, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5967332173164515, 0.6093298405939777)","(159.20623106620786, 150.0102697267294)","(23.571121764074046, -23.563420170818972)"
2024/09/30/21:05:00.135463,303,30,292127132,ship_info,(),"(1000, 2001)","(350.1370437957297, 269.99500274658203)",(),(),(),"(-0.0047090083474743355, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5970707701640267, 0.6092839406747377)","(159.7944789527177, 150.01021658588243)","(23.468857749870736, -24.172704109176276)"
2024/09/30/21:05:00.235521,304,30,392148971,ship_info,(),"(1000, 2001)","(350.1373794316691, 269.99500274658203)",(),(),(),"(-0.01624756091218489, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5971663606449049, 0.6090384798707164)","(160.3828209952878, 150.0101634664442)","(23.366577237404726, -24.781742586730495)"
2024/09/30/21:05:00.335385,305,30,492142677,ship_info,(),"(1000, 2001)","(350.1390095284485, 269.99500274658203)",(),(),(),"(-0.027548624027192083, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5970448774442023, 0.6086144888260311)","(160.97104462575865, 150.01011038398582)","(23.264324871964778, -25.39035707324164)"
2024/09/30/21:05:00.435395,306,30,592113018,ship_info,(),"(1000, 2001)","(350.1400472785978, 269.9950027465821)",(),(),(),"(0.00016302122306100346, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5967281730166667, 0.6084346333252284)","(161.55895728374355, 150.01005731721418)","(23.162132802541905, -25.998791704252664)"
2024/09/30/21:05:00.535458,307,30,692121744,ship_info,(),"(1000, 2001)","(350.1398393611936, 269.9950027465821)",(),(),(),"(0.017804773761086003, 8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5966469687987138, 0.6084774689792738)","(162.1467900207191, 150.01000424670647)","(23.059955120455644, -26.607269170917572)"
2024/09/30/21:05:00.635426,308,30,792121887,ship_info,(),"(1000, 2001)","(350.1390351664501, 269.99500274658203)",(),(),(),"(0.014270177889530755, 8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5967819696495015, 0.6087228869504537)","(162.7347552225381, 150.00995115479378)","(22.95775120297365, -27.215992055552725)"
2024/09/30/21:05:00.735500,309,30,892123937,ship_info,(),"(1000, 2001)","(350.1395444648531, 269.995002746582)",(),(),(),"(-0.016408006835133205, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5971149351607034, 0.6091520547290952)","(163.3230489512941, 150.0098980254497)","(22.85549302726961, -27.82514410796489)"
2024/09/30/21:05:00.835527,310,30,992130041,ship_info,(),"(1000, 2001)","(350.1403592955359, 269.99500274658203)",(),(),(),"(-0.007749933984110122, -8.651108733580766e-13)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5972064196432887, 0.6093298405943128)","(163.91143364866062, 150.00984488059942)","(22.753223992033718, -28.434473946241592)"
2024/09/30/21:05:00.935556,311,31,92130422,ship_info,(),"(1000, 2001)","(350.14064809439867, 269.99500274658203)",(),(),(),"(0.006102187624030883, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5970812573817834, 0.6092839406750395)","(164.49969550987046, 150.00979173975244)","(22.65097913611163, -29.0437578845992)"
2024/09/30/21:05:01.035512,312,31,192131996,ship_info,(),"(1000, 2001)","(350.14035062766413, 269.99500274658203)",(),(),(),"(0.011011768290567176, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5967612471877777, 0.6090384798709887)","(165.08764204208146, 150.0097386203142)","(22.548788816578977, -29.652796362153687)"
2024/09/30/21:05:01.135516,313,31,292129516,ship_info,(),"(1000, 2001)","(350.1389580300388, 269.99500274658203)",(),(),(),"(0.022961707887940795, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5966770025910865, 0.608614488826277)","(165.67550443821767, 150.00968553785583)","(22.44660638839257, -30.261410848665076)"
