time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.m_nPacketCode,.m_nShipID,.m_fltHeading,.m_fltDriftangle,.m_fltShipTime,.m_fltRudderAngleFeedPORT,.m_fltRudderAngleFeedSTBD,.m_fltPropellerRPSFeedPORT,.m_fltPropellerRPSFeedSTBD,.m_fltFOGvel_rollx,.m_fltFOGvel_pitchy,.m_fltFOGvel_yawz,.m_fltFOGang_rollx,.m_fltFOGang_pitchy,.m_fltFOGang_yawz,.m_fltFOGvel_yawzG,.m_fltFOGang_yawzG,.m_fltIncl_heelx,.m_fltIncl_trimy,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/08/07/20:55:10.489046,221,22,118682861,ship_info,(),"(1000, 2001, 2002, 2003)","(21.93328429844779, 269.98094334884604, 180.0, 90.0)",(),(),(),"(-34.984802970688065, -0.009283192511584673, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5388746656981833, 0.6037498506407485, 0.603749861975416, 0.6039173083942087)","(98.20810592232995, 150.0142751203329, 194.09426756938524, 150.0)","(1.062729142184994, 44.098815357024726, 0.0401783790646, -68.16266985027849)"
2024/08/07/20:55:10.592514,222,22,222131491,ship_info,(),"(1000, 2001, 2002, 2003)","(24.54214833268693, 269.9813951198527, 180.0, 90.0)",(),(),(),"(-34.984802970688065, -0.0009981929855517261, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5363242932712218, 0.6037549602120131, 0.6037549709775611, 0.603913754737726)","(98.58976997261752, 150.01412014666508, 193.6205125984077, 150.0)","(1.2021277936147845, 43.62506042216003, 0.04017837906459982, -67.68875609554077)"
2024/08/07/20:55:10.690977,223,22,320620537,ship_info,(),"(1000, 2001, 2002, 2003)","(27.658568912324245, 269.9814252971607, 180.0, 90.0)",(),(),(),"(-19.301766459871292, 0.006195703841985292, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5356819934887177, 0.6039782228075344, 0.6039782332139418, 0.6036952178246084)","(98.96536675742325, 150.0139658367537, 193.14653436519373, 150.0)","(1.355440986408417, 43.151082224471324, 0.04017837906459963, -67.21506087771616)"
2024/08/07/20:55:10.790412,224,22,420097113,ship_info,(),"(1000, 2001, 2002, 2003)","(29.70190690879117, 269.98109556042056, 180.0, 90.0)",(),(),(),"(18.520596293808744, 0.007662684022014485, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5325043659223083, 0.6039715172227837, 0.6039715273435684, 0.603703153490774)","(99.33215983665085, 150.01381061585582, 192.67256283785017, 150.0)","(1.5211895961077346, 42.677110732665184, 0.04017837906459944, -66.74135772422538)"
2024/08/07/20:55:10.890106,225,22,519779682,ship_info,(),"(1000, 2001, 2002, 2003)","(30.64182229469649, 269.9807945493693, 180.0, 90.0)",(),(),(),"(34.984802970688065, 0.0015384494885826176, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5272202586550943, 0.6037500308939587, 0.6037500405141369, 0.6039291318511201)","(99.68981394153859, 150.01365399264432, 192.19881279733602, 150.0)","(1.6940116871232385, 42.203360727661284, 0.040178379064599236, -66.26742859237426)"
2024/08/07/20:55:10.992918,226,22,622601747,ship_info,(),"(1000, 2001, 2002, 2003)","(30.820377705784846, 269.98074089845016, 180.0, 90.0)",(),(),(),"(29.92695181704534, -0.0036999005443851493, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5247690387821984, 0.603755131065635, 0.6037551402804933, 0.6039249664699753)","(100.04242642815876, 150.01349654412954, 191.72505765705552, 150.0)","(1.8715138793929627, 41.72960562275899, 0.04017837906459903, -65.79350362590428)"
2024/08/07/20:55:11.092304,227,22,721936941,ship_info,(),"(1000, 2001, 2002, 2003)","(31.087309688061897, 269.9808823210259, 180.0, 90.0)",(),(),(),"(7.475967588005676, -0.004393480701138167, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5266861766784019, 0.603978384817754, 0.6039783936422882, 0.6037058570892224)","(100.39457218957732, 150.01333912848503, 191.25107926341323, 150.0)","(2.0541426982652116, 41.25562726408133, 0.04017837906459881, -65.31979776881505)"
2024/08/07/20:55:11.192044,228,22,821722746,ship_info,(),"(1000, 2001, 2002, 2003)","(31.409404674349545, 269.98105697766033, 179.99999999999997, 90.0)",(),(),(),"(6.593176504365483, -0.002003825718717944, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5283656276537314, 0.6039716710874885, 0.6039716794712122, 0.6037132424126532)","(100.74605281456247, 150.01318229592167, 190.777107583942, 150.0)","(2.2416434810795676, 40.78165561894102, 0.0401783790645988, -64.8460845264024)"
2024/08/07/20:55:11.291426,229,22,921104669,ship_info,(),"(1000, 2001, 2002, 2003)","(31.18441652178574, 269.98113373254506, 179.99999999999997, 90.0)",(),(),(),"(21.727908062482253, 0.0008900605584813099, -4.325554366790383e-13, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5279907332084873, 0.6037501769116376, 0.6037501848738074, 0.6039386919507903)","(101.09565249951471, 150.01302597778465, 190.3033573990682, 150.0)","(2.431845174029766, 40.30790546781868, 0.04017837906459888, -64.3721458344516)"
2024/08/07/20:55:11.391917,230,23,21541595,ship_info,(),"(1000, 2001, 2002, 2003)","(30.207928550811147, 269.9810851963742, 180.0, 90.0)",(),(),(),"(33.60119029932283, 0.002240516804312273, -4.325554366790383e-13, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5260716557185907, 0.6037552695986412, 0.6037552771724524, 0.6039340319421527)","(101.44344492352141, 150.01286963334522, 189.82960212189576, 150.0)","(2.621352921278281, 39.834150224017726, 0.04017837906459888, -63.89821180250945)"
2024/08/07/20:55:11.488887,231,23,118557691,ship_info,(),"(1000, 2001, 2002, 2003)","(28.70238116160906, 269.9809871605813, 180.00000000000003, 90.0)",(),(),(),"(27.7843682669454, 0.0014073156605777554, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5260247079699205, 0.6039785161740073, 0.6039785233585916, 0.6037144596767325)","(101.79254643668818, 150.0127128457273, 189.35562359853716, 150.0)","(2.8083387571785754, 39.36017173377565, 0.04017837906459873, -63.424497342832716)"
2024/08/07/20:55:11.590816,232,23,220496654,ship_info,(),"(1000, 2001, 2002, 2003)","(27.704245215330598, 269.9809294364563, 180.00000000000003, 90.0)",(),(),(),"(0.8838660901918635, -0.00027173143432574187, 4.325554366790383e-13, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5288137243320177, 0.603971795660946, 0.6039718024758799, 0.603721400005697)","(102.14590793291389, 150.01255569834512, 188.88165179606128, 150.0)","(2.993238837494163, 38.88619996416615, 0.04017837906459851, -62.95077594282702)"
2024/08/07/20:55:11.689920,233,23,319579840,ship_info,(),"(1000, 2001, 2002, 2003)","(27.7221960339981, 269.9809409174867, 180.0, 90.0)",(),(),(),"(-17.27971264531232, -0.0012438654774808626, 4.325554366790383e-13, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.529977506791574, 0.6037502951219209, 0.6037503015975845, 0.6039464219508224)","(102.50101147444224, 150.01239850494292, 188.4079014944637, 150.0)","(3.1773134982523046, 38.41244969512312, 0.04017837906459837, -62.4768295208762)"
2024/08/07/20:55:11.792635,234,23,422317982,ship_info,(),"(1000, 2001, 2002, 2003)","(28.526728073273777, 269.9809906342826, 179.99999999999997, 90.0)",(),(),(),"(-19.156858586478112, -0.0010512284787414228, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.530821842507624, 0.6037553817125867, 0.6037553878581194, 0.6039413619985243)","(102.85600198849457, 150.01224141594355, 187.93414610660557, 150.0)","(3.363431429586362, 37.93869433945452, 0.04017837906459839, -62.002888158877674)"
2024/08/07/20:55:11.885319,235,23,514992714,ship_info,(),"(1000, 2001, 2002, 2003)","(29.25875953492505, 269.98103180610315, 179.99999999999997, 90.0)",(),(),(),"(-1.4666242524233841, -0.00020796473559545777, -4.325554366790383e-13, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5330656872212153, 0.6039786224186952, 0.6039786282422936, 0.603721415456197)","(103.21129589274223, 150.01208441954324, 187.46016747836327, 150.0)","(3.553768472275287, 37.46471574303686, 0.040178379064598486, -61.52916674342148)"
2024/08/07/20:55:11.988608,236,23,618287325,ship_info,(),"(1000, 2001, 2002, 2003)","(29.042997006830042, 269.9810374789198, 180.0, 90.0)",(),(),(),"(22.59948449609242, 0.0004937334935567428, -4.325554366790383e-13, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5333950063250412, 0.6039718964091849, 0.6039719019328063, 0.6037279959741453)","(103.5660182734255, 150.01192749825927, 186.98619557643048, 150.0)","(3.745861063934544, 36.990743872604206, 0.04017837906459849, -61.05543874744733)"
2024/08/07/20:55:12.089967,237,23,719634771,ship_info,(),"(1000, 2001, 2002, 2003)","(27.8839734427543, 269.9810144407667, 180.0, 90.0)",(),(),(),"(30.832585717316576, 0.000590030243606551, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5328221200335453, 0.6037503907329272, 0.6037503959760195, 0.6039526721789166)","(103.92119339414549, 150.01177059191113, 186.51244518045445, 150.0)","(3.93590393807051, 36.516993507855005, 0.04017837906459854, -60.581486075268415)"
2024/08/07/20:55:12.191377,238,23,820990801,ship_info,(),"(1000, 2001, 2002, 2003)","(26.235722332167423, 269.9809892489717, 180.0, 90.0)",(),(),(),"(21.19390508769342, 0.00019753863216702107, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5343402078116111, 0.6037554723823317, 0.6037554773543663, 0.6039472888430053)","(104.2802134808979, 150.01161356842417, 186.0386897031001, 150.0)","(4.121902811619326, 36.04323806149493, 0.04017837906459862, -60.10753878642541)"
2024/08/07/20:55:12.287847,239,23,917429685,ship_info,(),"(1000, 2001, 2002, 2003)","(24.953701980993845, 269.98098125917437, 180.0, 90.0)",(),(),(),"(1.3051804393223378, -0.00023045049671005827, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5366674647830427, 0.6039787083354562, 0.6039787130472907, 0.603727039670691)","(104.64420749848325, 150.01145639296286, 185.5647109900528, 150.0)","(4.303249943041753, 35.56925937921985, 0.040178379064598715, -59.633811746754716)"
2024/08/07/20:55:12.394186,240,24,23822069,ship_info,(),"(1000, 2001, 2002, 2003)","(24.72354992625562, 269.98099071488286, 180.0, 90.0)",(),(),(),"(-20.611792479242375, -0.0003662148566178957, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5367023165345877, 0.6039719778812056, 0.6039719823499172, 0.603733329255585)","(105.01001236711278, 150.01129921662067, 185.09073900770287, 150.0)","(4.480995751322948, 35.09528742739968, 0.04017837906459882, -59.16007841749913)"
2024/08/07/20:55:12.492366,241,24,122021437,ship_info,(),"(1000, 2001, 2002, 2003)","(25.42456900120671, 269.98100526703917, 180.0, 90.0)",(),(),(),"(-27.02368491228573, -0.00020562335367692517, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5364341025511561, 0.6037504680461532, 0.6037504722868541, 0.6039577259046367)","(105.37562984271383, 150.01114215746853, 184.616988535416, 150.0)","(4.658513472274059, 34.621536985387884, 0.04017837906459893, -58.68612069159449)"
2024/08/07/20:55:12.589487,242,24,219173431,ship_info,(),"(1000, 2001, 2002, 2003)","(26.560229222530182, 269.9810130062101, 180.0, 90.0)",(),(),(),"(-17.140532067783404, 4.182563477954345e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5382376767076316, 0.6037555456962941, 0.6037555497176479, 0.6039520810901612)","(105.7415748523247, 150.01098513614613, 184.14323298569835, 150.0)","(4.839461671006593, 34.14778146571313, 0.04017837906459905, -58.21216861050433)"
2024/08/07/20:55:12.692016,243,24,321691275,ship_info,(),"(1000, 2001, 2002, 2003)","(27.0115048007689, 269.98101046089425, 180.0, 90.0)",(),(),(),"(8.984788703950354, 0.00017339449243818244, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5402702641733439, 0.6039787778066983, 0.6039787816174045, 0.6037315872201809)","(106.1080115536392, 150.01082804470218, 183.66925420408094, 150.0)","(5.023976802078867, 33.67380271393895, 0.04017837906459917, -57.73843702328415)"
2024/08/07/20:55:12.786633,244,24,416315794,ship_info,(),"(1000, 2001, 2002, 2003)","(26.394686992854904, 269.981002719337, 180.0, 90.0)",(),(),(),"(26.058595904623953, 0.0001300963688782028, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5398895334312201, 0.603972043758547, 0.6039720473721522, 0.6037376415653417)","(106.47423616608557, 150.01067092841822, 183.1952821567088, 150.0)","(5.208066353262432, 33.199830696221525, 0.040178379064599305, -57.264699381718806)"
2024/08/07/20:55:12.891359,245,24,521024465,ship_info,(),"(1000, 2001, 2002, 2003)","(25.189893054340708, 269.982370328341, 180.0, 90.0)",(),(),(),"(18.786893831289312, -0.029021192456656162, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5411136312292595, 0.6037505270073026, 0.6037505339889089, 0.6039618121741579)","(106.8432314199314, 150.01051821237945, 182.72153162271988, 150.0)","(5.389331133133655, 32.72608019382864, 0.04017837906459944, -56.790737569544646)"
2024/08/07/20:55:12.987370,246,24,617038488,ship_info,(),"(1000, 2001, 2002, 2003)","(24.35093823740709, 269.98319918952126, 180.0, 90.0)",(),(),(),"(-1.664635007565575, 0.004609137818350909, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5434760717634671, 0.6037556011846731, 0.6037556082278603, 0.6039559559361733)","(107.21638596612614, 150.01037062317528, 182.24777601449202, 150.0)","(5.567427024650412, 32.25232461563322, 0.040178379064599576, -56.31678161360847)"
2024/08/07/20:55:13.091667,247,24,721336841,ship_info,(),"(1000, 2001, 2002, 2003)","(24.1143134541019, 269.98281208256975, 180.0, 90.0)",(),(),(),"(-10.777050510542388, 0.02344019213528595, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5454792291090381, 0.6039788276320517, 0.603978837060605, 0.6037352642112803)","(107.59263976032267, 150.0102239646544, 181.77379717743142, 150.0)","(5.743654355600409, 31.77834581069071, 0.04017837906459972, -55.84304634939719)"
2024/08/07/20:55:13.186894,248,24,816571236,ship_info,(),"(1000, 2001, 2002, 2003)","(23.912351985123866, 269.98202269496437, 180.0, 90.0)",(),(),(),"(-1.5469611829236412, 0.013266588362248572, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5478407985981567, 0.6039720902811425, 0.6039720999466717, 0.6037411283490087)","(107.97181052131488, 150.0100751220671, 181.29982507748474, 150.0)","(5.919211944390349, 31.304373743780264, 0.04017837906459987, -55.36930522104818)"
2024/08/07/20:55:13.288209,249,24,917830944,ship_info,(),"(1000, 2001, 2002, 2003)","(23.45524777813861, 269.98160269058525, 180.0, 90.0)",(),(),(),"(4.970949208006341, -0.0015498919779019496, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5498137949247264, 0.603750574651682, 0.6037505838788563, 0.6039651161888993)","(108.3537380022957, 150.00992423644863, 180.8260744936059, 150.0)","(6.093496257169062, 30.83062319315649, 0.04017837906460002, -54.89534010485928)"
2024/08/07/20:55:13.391505,250,25,21168232,ship_info,(),"(1000, 2001, 2002, 2003)","(22.885392948829736, 269.9815965234177, 180.0, 90.0)",(),(),(),"(3.2617578533697142, -0.005920630897878765, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5519400982256322, 0.6037556465902173, 0.6037556555370047, 0.6039590890006664)","(108.73888754685804, 150.00977270633138, 180.3523188380689, 150.0)","(6.265813623717176, 30.35686757079963, 0.04017837906460018, -54.421381015858614)"
2024/08/07/20:55:13.484550,251,25,114224434,ship_info,(),"(1000, 2001, 2002, 2003)","(22.738770341589557, 269.9819169842328, 180.0, 90.0)",(),(),(),"(-8.678276678202648, -0.007103503963489348, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5537817182643985, 0.6039788731952606, 0.6039788818898791, 0.6037382372967073)","(109.12673000295764, 150.00962201424448, 179.87833995617902, 150.0)","(6.436603476992329, 29.882888721559134, 0.040178379064600346, -53.94764277856191)"
2024/08/07/20:55:13.590891,252,25,220556259,ship_info,(),"(1000, 2001, 2002, 2003)","(23.131747666958184, 269.9822362314677, 180.0, 90.0)",(),(),(),"(-14.594990658445246, -0.001780987415633207, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5548568175410442, 0.6039721341916491, 0.6039721424564388, 0.6037439476389332)","(109.5157205771806, 150.00947283930503, 179.4043678137226, 150.0)","(6.607453260652695, 29.408916610842667, 0.04017837906460052, -53.47389883092298)"
2024/08/07/20:55:13.691991,253,25,321662664,ship_info,(),"(1000, 2001, 2002, 2003)","(23.522455737961604, 269.98229544533393, 180.0, 90.0)",(),(),(),"(-4.372477144134987, 0.004162744557794389, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5565326498203447, 0.6037506162687535, 0.60375062421798, 0.6039677876979084)","(109.90590410568073, 150.00932460024777, 178.9306171895046, 150.0)","(6.779752173736773, 28.935166017766303, 0.0401783790646007, -52.99993104322507)"
2024/08/07/20:55:13.790166,254,25,419849396,ship_info,(),"(1000, 2001, 2002, 2003)","(23.29900978641891, 269.9821381336696, 180.0, 90.0)",(),(),(),"(10.577186974230885, 0.0049234558787755, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5579934139807641, 0.603755686138201, 0.6037556937893884, 0.6039616222849907)","(110.29754840255241, 150.00917621574632, 178.4568614957152, 150.0)","(6.952358972962081, 28.461410354865777, 0.04017837906460089, -52.52596942094008)"
2024/08/07/20:55:13.886636,255,25,516316652,ship_info,(),"(1000, 2001, 2002, 2003)","(22.424605016604673, 269.98194527952495, 180.0, 90.0)",(),(),(),"(15.866273423272206, 0.0022546337276643847, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5591569833291961, 0.6039789108680638, 0.6039789181371338, 0.6037406412273134)","(110.69143489722417, 150.00902709962415, 177.98288257757807, 150.0)","(7.122738389721868, 27.98743146745405, 0.04017837906460108, -52.05222877971276)"
2024/08/07/20:55:13.989597,256,25,619287014,ship_info,(),"(1000, 2001, 2002, 2003)","(21.473949091344743, 269.9818638329959, 180.0, 90.0)",(),(),(),"(5.870920497048749, -0.0009307901661280677, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5607161223786733, 0.6039721699267925, 0.6039721768282279, 0.6037462272156827)","(111.08856037461152, 150.00887749282333, 177.50891040074984, 150.0)","(7.289494898700635, 27.513459321138555, 0.04017837906460128, -51.57848255249708)"
2024/08/07/20:55:14.084330,257,25,714018583,ship_info,(),"(1000, 2001, 2002, 2003)","(21.087413607247434, 269.9819170868714, 180.0, 90.0)",(),(),(),"(-9.11585222114037, -0.002368857675499373, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.561467167005629, 0.6037506502582943, 0.6037506568346687, 0.6039699477840288)","(111.4878033020667, 150.00872797512963, 177.03515974391516, 150.0)","(7.453107248726171, 27.039708694474466, 0.04017837906460149, -51.10451260471305)"
2024/08/07/20:55:14.191736,258,25,821417332,ship_info,(),"(1000, 2001, 2002, 2003)","(21.375350150285705, 269.98202207287034, 180.0, 90.0)",(),(),(),"(-16.507360780569137, -0.0014698728365495563, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5618199531959887, 0.6037557184738906, 0.6037557247188183, 0.6039636706073505)","(111.88780874062749, 150.0085788429477, 176.56140401919635, 150.0)","(7.615785216195541, 26.56595299947302, 0.040178379064601706, -50.630548934105704)"
2024/08/07/20:55:14.292227,259,25,921927452,ship_info,(),"(1000, 2001, 2002, 2003)","(21.854700394218142, 269.982085227017, 180.0, 90.0)",(),(),(),"(-8.693782657659744, 0.0003418810292185211, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5634021026626063, 0.6039789415253813, 0.6039789474452921, 0.6037425849586953)","(112.28900506711216, 150.00843002465248, 176.08742507175106, 150.0)","(7.779733043895626, 26.09197408131037, 0.040178379064601935, -50.15680634914701)"
2024/08/07/20:55:14.391954,260,26,21633863,ship_info,(),"(1000, 2001, 2002, 2003)","(21.8319814863595, 269.9820725631948, 180.0, 90.0)",(),(),(),"(6.887432346812926, 0.001412214757500256, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5647823917442809, 0.6039721989958087, 0.6039722046199556, 0.6037480703988285)","(112.6914133745337, 150.00828133104557, 175.6134528671311, 150.0)","(7.944363789168213, 25.61800190563849, 0.04017837906460217, -49.683058278748184)"
2024/08/07/20:55:14.484866,261,26,114560127,ship_info,(),"(1000, 2001, 2002, 2003)","(20.925221740480207, 269.98201542084286, 180.0, 90.0)",(),(),(),"(20.463944144869064, 0.001190941563696279, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5645007354649396, 0.6037506778641522, 0.6037506832072885, 0.6039716943511996)","(113.09459430888428, 150.00813257506044, 175.1397021839238, 150.0)","(8.106339167839673, 25.144251251128757, 0.04017837906460242, -49.209086584396985)"
2024/08/07/20:55:14.592531,262,26,222214460,ship_info,(),"(1000, 2001, 2002, 2003)","(19.68484864378178, 269.9819698035126, 181.27305257283942, 90.0)",(),(),(),"(12.077189937265576, 0.0002250520214567987, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5654453809943327, 0.6037557446602156, 0.5987604783607556, 0.6039653268062402)","(113.50064455594264, 150.0079836227265, 174.67095817349556, 150.0)","(8.263615601844078, 24.670495529884406, 0.03624916022852934, -48.73512125759075)"
2024/08/07/20:55:14.691019,263,26,320701122,ship_info,(),"(1000, 2001, 2002, 2003)","(19.08612263678997, 269.981964839717, 183.54326139227484, 90.0)",(),(),(),"(-9.04036797372294, -0.0005515742329809547, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5662870527734277, 0.6039789663395827, 0.5939505665732665, 0.6037441565889805)","(113.90922195767098, 150.00783451696284, 174.2071904152526, 150.0)","(8.416621808301992, 24.196516586997898, 0.02322630962040161, -48.26137710100177)"
2024/08/07/20:55:14.791939,264,26,421631813,ship_info,(),"(1000, 2001, 2002, 2003)","(19.15915368350028, 269.98199022087357, 186.66828383171216, 90.0)",(),(),(),"(-15.259670740046223, -0.0006369124419246528, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5664323393915769, 0.603972222534841, 0.5888435225930931, 0.6037495607293455)","(114.3187190787509, 150.00768547456525, 173.74913449761206, 150.0)","(8.567569795019455, 23.722544387896537, -0.003646623604940148, -47.787627540272425)"
2024/08/07/20:55:14.893183,265,26,522722483,ship_info,(),"(1000, 2001, 2002, 2003)","(19.10575121706246, 269.98201794436096, 190.5634950635028, 90.0)",(),(),(),"(-0.7792165054026674, -0.00020433277175982997, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5676011538021715, 0.6037507002072054, 0.5829807877491434, 0.6039731065614513)","(114.72974978224961, 150.00753662489237, 173.29841565752082, 150.0)","(8.717731476517605, 23.248793711073176, -0.048858582826250996, -47.31365443371097)"
2024/08/07/20:55:14.991403,266,26,621080160,ship_info,(),"(1000, 2001, 2002, 2003)","(18.72894155536542, 269.982027023958, 195.15680212146455, 90.0)",(),(),(),"(4.920013097132126, 0.000266655337448774, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5688773279890358, 0.6037557658471953, 0.5759087668274103, 0.6039666659479022)","(115.14271040240963, 150.00738785692724, 172.85767001824402, 150.0)","(8.866314231976785, 22.77503796858391, -0.11651883550113168, -46.83968776776307)"
2024/08/07/20:55:15.091564,267,26,721241236,ship_info,(),"(1000, 2001, 2002, 2003)","(18.52821131688302, 269.98201622632894, 200.36141637271925, 90.0)",(),(),(),"(-4.016850861055708, 0.0004208708114773622, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5702330320980535, 0.6039789864169343, 0.5672247728147148, 0.6037454273514751)","(115.55770147330635, 150.0072390188671, 172.43056621279962, 150.0)","(9.013241198957822, 22.30105900553591, -0.21004873092382104, -46.36594234041159)"
2024/08/07/20:55:15.185329,268,26,815024614,ship_info,(),"(1000, 2001, 2002, 2003)","(18.662791332129814, 269.9819994384525, 206.06451618339662, 90.0)",(),(),(),"(-8.813728444178183, 0.00023744748317489783, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5710497442683867, 0.6039722415749487, 0.5566724261075022, 0.603750765755748)","(115.97380554993657, 150.00709012940814, 172.02162111156332, 150.0)","(9.159467989700577, 21.827086787346374, -0.3317584814588267, -45.89219157465585)"
2024/08/07/20:55:15.290368,269,26,920049429,ship_info,(),"(1000, 2001, 2002, 2003)","(18.315283241201254, 269.98199083640367, 212.13199888979307, 90.0)",(),(),(),"(7.734379949463203, -4.7890419292574264e-05, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.57180257685625, 0.6037507182752382, 0.5442481570399731, 0.6039742484226045)","(116.39112971459535, 150.00694126236291, 171.6357559449215, 150.0)","(9.304485431784899, 21.353336092460438, -0.48245555768622783, -45.41821732623324)"
2024/08/07/20:55:15.390546,270,27,20230293,ship_info,(),"(1000, 2001, 2002, 2003)","(17.03523662741505, 269.98066146522046, 218.42557475738167, 90.0)",(),(),(),"(23.215840020640993, 0.027975371157913605, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5710316926308296, 0.6037557796872297, 0.5302480562494718, 0.6039677487284169)","(116.80925820025331, 150.00678815909322, 171.27767039335816, 150.0)","(9.444762027787926, 20.879580337512337, -0.6612661957731557, -44.94424957750482)"
2024/08/07/20:55:15.486549,271,27,116221905,ship_info,(),"(1000, 2001, 2002, 2003)","(15.301819731347774, 269.9799207083173, 224.82274480623974, 90.0)",(),(),(),"(16.333908037432035, -0.004605513674252465, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5713765152991376, 0.6039789990966467, 0.5152008006249356, 0.6037464548430562)","(117.23017589150516, 150.00663019096476, 170.9512437343099, 150.0)","(9.577583432120296, 20.405601364739567, -0.8657785256329874, -44.47050312266176)"
2024/08/07/20:55:15.583661,272,27,213315487,ship_info,(),"(1000, 2001, 2002, 2003)","(14.297506885302866, 269.9803158271066, 231.22981196859678, 90.0)",(),(),(),"(-9.015305851984182, -0.02131141134883841, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5712157515405896, 0.6039722512407708, 0.4997123497103733, 0.6037517400954983)","(117.65313470128592, 150.00647142977027, 170.65917329604324, 150.0)","(9.70319069559005, 19.93162914008803, -1.09245468366261, -43.99675138256626)"
2024/08/07/20:55:15.691104,273,27,320757151,ship_info,(),"(1000, 2001, 2002, 2003)","(14.44437642802556, 269.9809403244344, 237.58436172138755, 90.0)",(),(),(),"(-30.15438146712526, -0.00931824823852697, -34.984802970688065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5678186224487021, 0.6037507270908369, 0.4843137566490112, 0.603975171689221)","(118.07379592288953, 150.00631447613674, 170.40291614771635, 150.0)","(9.824554952279724, 19.457878438996566, -1.337139199073991, -43.52277621087704)"
