time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.m_nPacketCode,.m_nShipID,.m_fltHeading,.m_fltDriftangle,.m_fltShipTime,.m_fltRudderAngleFeedPORT,.m_fltRudderAngleFeedSTBD,.m_fltPropellerRPSFeedPORT,.m_fltPropellerRPSFeedSTBD,.m_fltFOGvel_rollx,.m_fltFOGvel_pitchy,.m_fltFOGvel_yawz,.m_fltFOGang_rollx,.m_fltFOGang_pitchy,.m_fltFOGang_yawz,.m_fltFOGvel_yawzG,.m_fltFOGang_yawzG,.m_fltIncl_heelx,.m_fltIncl_trimy,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/08/07/20:55:07.395627,217,21,685204506,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100280653534, 180.0, 90.0)",(),(),(),"(-0.0, -3.197709321193458e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5972570334285565, 0.609283940651734, 0.6092839406752696, 0.6092837584368492)","(104.2610696934219, 149.93301315172477, 88.05598682261245, 150.0)","(0.0, -61.94399376506699, 2.5955655733613215e-14, -56.4627843003193)"
2024/08/07/20:55:07.495667,218,21,785208702,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100280816567, 180.0, 90.0)",(),(),(),"(-0.0, 1.6013202265857996e-09, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.59712721855329, 0.6086144888072924, 0.6086144888264644, 0.6092837584368492)","(104.8581969119752, 149.93260942239812, 86.83833385391479, 150.0)","(0.0, -63.16164666679329, 2.6104775214672e-14, -56.4627843003193)"
2024/08/07/20:55:07.595703,219,21,885220527,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9827100089418, 180.0, 90.0)",(),(),(),"(-0.0, -7.542963819769777e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5968030331839219, 0.6084774674515567, 0.608477468979626, 0.6092837584368492)","(105.45499994515912, 149.93222176424095, 85.62142175160955, 150.0)","(0.0, -64.378558704291, 2.625380396576518e-14, -56.4627843003193)"
2024/08/07/20:55:07.695623,220,21,985208511,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98261832991477, 180.0, 90.0)",(),(),(),"(-0.0, 0.012031760897902293, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5967149507477908, 0.6087228845582798, 0.6087228869507706, 0.6086144244282694)","(106.05171489590691, 149.9320312602052, 85.01269886465877, 150.0)","(0.0, -64.9872815590395, 2.632835101927238e-14, -50.37407861363118)"
2024/08/07/20:55:07.795676,221,22,85207224,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9817711229225, 180.0, 90.0)",(),(),(),"(-0.0, 0.0016644647098924168, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5968436315594734, 0.6093298380926441, 0.609329840594569, 0.6086144244282694)","(106.64855852746639, 149.93164528398995, 83.79421696933483, 150.0)","(0.0, -66.20576338796612, 2.6477572014565127e-14, -50.37407861363118)"
2024/08/07/20:55:07.895714,222,22,185219049,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820316023681, 180.0, 90.0)",(),(),(),"(-0.0, -0.00309723771043989, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5971707977143118, 0.6090384776942539, 0.6090384798711969, 0.6086144244282694)","(107.2457293251807, 149.93125976786823, 82.57589454878836, 150.0)","(0.0, -67.42408574298119, 2.6626773479830297e-14, -50.37407861363118)"
2024/08/07/20:55:07.995699,223,22,285212278,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9821138142807, 180.0, 90.0)",(),(),(),"(-0.0, 0.0025825245765992958, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5972570870119233, 0.608434631499076, 0.6084346333256199, 0.6086144244282694)","(107.84298641219263, 149.93087766215208, 81.35884542663628, 150.0)","(0.0, -68.64113480134792, 2.677581901101516e-14, -50.37407861363118)"
2024/08/07/20:55:08.095830,224,22,385223150,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98195092713564, 180.0, 90.0)",(),(),(),"(-0.0, 6.619654775183719e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5971272672105885, 0.6087228854521598, 0.608722886950771, 0.6086144244282694)","(108.44011367940323, 149.93049460683383, 80.14164507070588, 150.0)","(0.0, -69.85833509384057, 2.6924883062996278e-14, -50.37407861363118)"
2024/08/07/20:55:08.195766,225,22,485219001,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.982014326318, 180.0, 90.0)",(),(),(),"(-0.0, -0.0005402034864412395, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5968030774202858, 0.6093298393770922, 0.6093298405945694, 0.6086144244282694)","(109.03691675682352, 149.93011136423178, 78.92316317538193, 150.0)","(0.0, -71.07681692632586, 2.7074104058289025e-14, -50.37407861363118)"
2024/08/07/20:55:08.295658,226,22,585204124,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98202175626244, 180.0, 90.0)",(),(),(),"(-0.0, 0.0005428780268826567, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.59671499091837, 0.6090384788794666, 0.6090384798711972, 0.6086144244282694)","(109.63363174774189, 149.92972871957082, 77.70484075483546, 150.0)","(0.0, -72.29513928469362, 2.7223305523554195e-14, -50.37407861363118)"
2024/08/07/20:55:08.395834,227,22,685223818,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9819913647431, 180.0, 90.0)",(),(),(),"(-0.0, -3.751578304021539e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5968436679948377, 0.6084346325171739, 0.6084346333256201, 0.6086144244282694)","(110.23047541573672, 149.929346267497, 76.48779163268338, 150.0)","(0.0, -73.51218834504914, 2.737235105473906e-14, -50.37407861363118)"
2024/08/07/20:55:08.495656,228,22,785211563,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.982005823518, 180.0, 90.0)",(),(),(),"(-0.0, -8.878964490271698e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5971708307219163, 0.6087228862952228, 0.6087228869507713, 0.6086144244282694)","(110.82764624645864, 149.92896383698658, 75.27059127675298, 150.0)","(0.0, -74.7293886395178, 2.7521415106720177e-14, -50.37407861363118)"
2024/08/07/20:55:08.595727,229,22,885216951,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200552104845, 180.0, 90.0)",(),(),(),"(-0.0, 0.0001108022007509211, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5972571169496137, 0.6093298400644523, 0.6093298405945696, 0.6086144244282694)","(111.42490336340826, 149.9285811004534, 74.05210938142903, 150.0)","(0.0, -75.94787047361194, 2.7670636102012926e-14, -50.37407861363118)"
2024/08/07/20:55:08.695506,230,22,985218048,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200003143734, 180.0, 90.0)",(),(),(),"(-0.0, -1.6820784131248636e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5971272943960236, 0.6090384794404293, 0.6090384798711973, 0.6086144244282694)","(112.02203065780428, 149.92819836897937, 72.83378696088256, 150.0)","(0.0, -77.16619283313324, 2.7819837567278096e-14, -50.37407861363118)"
2024/08/07/20:55:08.795726,231,23,85219621,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200146955804, 180.0, 90.0)",(),(),(),"(-0.0, -3.7856678249640396e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.59680310213569, 0.6086144884374242, 0.6086144888264654, 0.6087228665247819)","(112.61883375993997, 149.92800717934068, 72.2251724720561, 150.0)","(0.0, -77.77480729154058, 2.78943713458437e-14, -43.67739022979836)"
2024/08/07/20:55:08.895729,232,23,185220480,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200355069673, 180.0, 90.0)",(),(),(),"(-0.0, 1.56175983099127e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5967150133621699, 0.6084774686634782, 0.6084774689796268, 0.6087228665247819)","(113.21554877330215, 149.9276249236295, 71.00826036975086, 150.0)","(0.0, -78.99171933314179, 2.8043400096936878e-14, -43.67739022979836)"
2024/08/07/20:55:08.995715,233,23,285210609,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200196268346, 180.0, 90.0)",(),(),(),"(-0.0, 8.71280238529255e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5968436883517269, 0.609152054473764, 0.6091520547293806, 0.6087228665247819)","(113.81239246165387, 149.9272423623, 69.7903854280707, 150.0)","(0.0, -80.2095942141964, 2.8192546761845916e-14, -43.67739022979836)"
2024/08/07/20:55:09.095687,234,23,385215282,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200215504556, 180.0, 90.0)",(),(),(),"(-0.0, -7.487035439940225e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5971708491636736, 0.6092839404680873, 0.609283940675271, 0.6087228665247819)","(114.40956331081755, 149.9268595658332, 68.57177164680087, 150.0)","(0.0, -81.42820793490618, 2.8341783908508814e-14, -43.67739022979836)"
2024/08/07/20:55:09.195700,235,23,485218048,ship_info,(),"(1000, 2001, 2002, 2003)","(1.5468532792792884, 269.98200250768696, 180.0, 90.0)",(),(),(),"(-34.984802970688065, 3.7176746954057235e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5917048076797919, 0.6086144886576945, 0.6086144888264655, 0.6087228665247819)","(115.00121276573294, 149.92647707731228, 67.3541186781032, 150.0)","(0.00809332624381192, -82.64586084317465, 2.84909033895676e-14, -43.67739022979836)"
2024/08/07/20:55:09.295701,236,23,585218668,ship_info,(),"(1000, 2001, 2002, 2003)","(3.917043191395293, 269.9820021824708, 180.0, 90.0)",(),(),(),"(-24.703494252252103, 1.2400084005495458e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.589154838151816, 0.6084774688424788, 0.6084774689796268, 0.6087228665247819)","(115.58996015370118, 149.9260948204034, 66.13720657579796, 150.0)","(0.03000077881729978, -83.86277288515316, 2.863993214066078e-14, -43.67739022979836)"
2024/08/07/20:55:09.395666,237,23,685212135,ship_info,(),"(1000, 2001, 2002, 2003)","(7.053958278524583, 269.98200224891053, 180.0, 90.0)",(),(),(),"(-25.210267367526356, -1.4324047332300151e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5860455370310179, 0.6091520546184931, 0.6091520547293806, 0.6087228665247819)","(116.17452714422535, 149.92571226067597, 64.91933163411781, 150.0)","(0.071603724187783, -85.08064776651406, 2.878907880556982e-14, -43.67739022979836)"
2024/08/07/20:55:09.495695,238,23,785213232,ship_info,(),"(1000, 2001, 2002, 2003)","(10.682816824964554, 269.98200230521473, 180.0, 90.0)",(),(),(),"(-19.601705503790587, 8.39405833977988e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5834580704241284, 0.6092839405853941, 0.609283940675271, 0.6087228665247819)","(116.75421032232474, 149.92532947004355, 63.70071785284797, 150.0)","(0.13786633032156853, -86.29926148747322, 2.893831595223271e-14, -43.67739022979836)"
2024/08/07/20:55:09.595613,239,23,885200739,ship_info,(),"(1000, 2001, 2002, 2003)","(12.866139942875506, 269.9820022404507, 180.0, 90.0)",(),(),(),"(18.220657249889445, 1.4698147227266385e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5784806051041935, 0.6086144887532522, 0.6086144888264655, 0.6087228665247819)","(117.32632201333824, 149.92494698091969, 62.48306488415031, 150.0)","(0.22347020574424203, -87.51691439594286, 2.90874354332915e-14, -43.67739022979836)"
2024/08/07/20:55:09.695623,240,23,985204220,ship_info,(),"(1000, 2001, 2002, 2003)","(13.771893733956157, 269.9820022587429, 180.0, 90.0)",(),(),(),"(34.984802970688065, -2.6455263529464655e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.571593822968466, 0.6084774689201317, 0.6084774689796268, 0.6087228665247819)","(117.8895132285627, 149.92456472449337, 61.26615278184506, 150.0)","(0.321118316579525, -88.73382643808539, 2.9236464184384684e-14, -43.67739022979836)"
2024/08/07/20:55:09.795626,241,24,85205793,ship_info,(),"(1000, 2001, 2002, 2003)","(13.804081938575818, 269.982002266875, 180.0, 90.0)",(),(),(),"(34.984802970688065, 1.8268459801615167e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.56675775626197, 0.6091520546812774, 0.6091520547293806, 0.6087228665247819)","(118.44656099956535, 149.92418216584102, 60.04827784016491, 150.0)","(0.4255794821105008, -89.95170131957927, 2.938561084929372e-14, -43.67739022979836)"
2024/08/07/20:55:09.895804,242,24,185223102,ship_info,(),"(1000, 2001, 2002, 2003)","(13.269396793709735, 269.982002258843, 180.0, 90.0)",(),(),(),"(28.39139593888218, 1.4576166594122897e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5648974910900024, 0.60932984055129, 0.6093298405945697, 0.6092839342216118)","(119.00112932813421, 149.92399076323738, 59.43894799957034, 150.0)","(0.5331115442506846, -90.56103113006888, 2.946023223318463e-14, -36.97857072634987)"
2024/08/07/20:55:09.995775,243,24,285216331,ship_info,(),"(1000, 2001, 2002, 2003)","(13.98686453505832, 269.9820022555347, 180.0, 90.0)",(),(),(),"(-9.430966814797856, -6.775634871227791e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5671003348438218, 0.6090384798360302, 0.6090384798711974, 0.6092839342216118)","(119.55632768652649, 149.9236080639332, 58.220625579023874, 150.0)","(0.6486865096129687, -91.77935349043446, 2.96094336984498e-14, -36.97857072634987)"
2024/08/07/20:55:10.095836,244,24,385221719,ship_info,(),"(1000, 2001, 2002, 2003)","(16.31127457223958, 269.98034456642876, 180.0, 90.0)",(),(),(),"(-29.633295122026123, 6.362606544160017e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5658583146850752, 0.6084346317820348, 0.6084346333256202, 0.6092839342216118)","(120.10695106094175, 149.92321020753792, 57.003576456871784, 150.0)","(0.779107105554651, -92.99640254446491, 2.9758479229634664e-14, -36.97857072634987)"
2024/08/07/20:55:10.195715,245,24,485219717,ship_info,(),"(1000, 2001, 2002, 2003)","(19.336164923369132, 269.9809318352392, 180.0, 90.0)",(),(),(),"(-17.981323452347038, -0.009194740877611728, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5662520845644877, 0.6087228843909578, 0.6087228869507714, 0.6092839342216118)","(120.65276215654552, 149.92280758928987, 55.78637610094138, 150.0)","(0.9298773651864574, -94.21360282892863, 2.9907543281615785e-14, -36.97857072634987)"
2024/08/07/20:55:10.295722,246,24,585224390,ship_info,(),"(1000, 2001, 2002, 2003)","(22.75792322498609, 269.9811747360319, 180.0, 90.0)",(),(),(),"(-13.563209532094865, 0.003791887142502156, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5663166242588085, 0.6093298384215379, 0.6093298405945697, 0.6092839342216118)","(121.19144677649827, 149.9224079844311, 54.567894205617435, 150.0)","(1.1046154524435274, -95.43208465423949, 3.005676427690853e-14, -36.97857072634987)"
2024/08/07/20:55:10.395718,247,24,685205936,ship_info,(),"(1000, 2001, 2002, 2003)","(24.737992125084293, 269.98086379337474, 180.0, 90.0)",(),(),(),"(24.25915322158517, -0.000543653353954245, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5613964286000089, 0.6090384780563655, 0.6090384798711974, 0.6092839342216118)","(121.71903880374302, 149.92200496763303, 53.34957178507097, 150.0)","(1.2964815589673555, -96.65040700431217, 3.02059657421737e-14, -36.97857072634987)"
2024/08/07/20:55:10.495761,248,24,785225153,ship_info,(),"(1000, 2001, 2002, 2003)","(25.607097974426605, 269.98100206608046, 180.0, 90.0)",(),(),(),"(34.984802970688065, -0.0016167842114834846, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5557760717107648, 0.6084346317978996, 0.6084346333256202, 0.6092839342216118)","(122.2366176796281, 149.92160175658006, 52.13252266291888, 150.0)","(1.4989640251805572, -97.86745605646621, 3.0355011273358566e-14, -36.97857072634987)"
2024/08/07/20:55:10.595565,249,24,885190010,ship_info,(),"(1000, 2001, 2002, 2003)","(25.677546359738184, 269.9810306666855, 180.0, 90.0)",(),(),(),"(34.984802970688065, 0.0007945421184053814, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5519383652971344, 0.6087228857082798, 0.6087228869507714, 0.6092839342216118)","(122.74755461494202, 149.9211990572496, 50.91532230698848, 150.0)","(1.7077208387673024, -99.08465634316273, 3.0504075325339687e-14, -36.97857072634987)"
2024/08/07/20:55:10.695610,250,24,985192537,ship_info,(),"(1000, 2001, 2002, 2003)","(26.39945308057232, 269.98097455104175, 180.0, 90.0)",(),(),(),"(1.5733036795139734, -0.00020702840792989396, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5554333033077006, 0.6093298395883728, 0.6093298405945697, 0.6092839342216118)","(123.25791566204572, 149.92079520839354, 49.69684041166453, 150.0)","(1.9268960107702433, -100.30313816943784, 3.0653296320632433e-14, -36.97857072634987)"
2024/08/07/20:55:10.795727,251,25,85216760,ship_info,(),"(1000, 2001, 2002, 2003)","(26.835045719260783, 269.9810050633918, 180.0, 90.0)",(),(),(),"(13.845717933694349, -0.0002744567126547706, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5574413893962363, 0.6090384790518221, 0.6090384798711974, 0.6092839342216118)","(123.76683359874019, 149.92039134688187, 48.47851799111807, 150.0)","(2.154367847098705, -101.52146052131897, 3.08024977858976e-14, -36.97857072634987)"
2024/08/07/20:55:10.895676,252,25,185211181,ship_info,(),"(1000, 2001, 2002, 2003)","(28.881413364282057, 269.9810121905778, 180.0, 90.0)",(),(),(),"(-23.976644819985683, 3.834816849945608e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5588383452842042, 0.6086144880864471, 0.6086144888264655, 0.6086144865459147)","(124.27080347521134, 149.92018965434383, 47.8699035022916, 150.0)","(2.3958521318247508, -102.13007497598535, 3.0877031564463206e-14, -30.88986400180266)"
2024/08/07/20:55:10.995704,253,25,285218477,ship_info,(),"(1000, 2001, 2002, 2003)","(30.380614906490397, 269.9809993384914, 180.0, 90.0)",(),(),(),"(9.01703004618849, 7.023306598050601e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5601639883097956, 0.6084774683781126, 0.6084774689796268, 0.6086144865459147)","(124.76977499004003, 149.91978626641426, 46.65299139998635, 150.0)","(2.6504324161923534, -103.34698701016292, 3.102606031555639e-14, -30.88986400180266)"
2024/08/07/20:55:11.095656,254,25,385208606,ship_info,(),"(1000, 2001, 2002, 2003)","(30.699475776040398, 269.981000193127, 180.0, 90.0)",(),(),(),"(31.953462748715616, -9.489414752105454e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5569168357680047, 0.6091520542429503, 0.6091520547293806, 0.6086144865459147)","(125.26213093874634, 149.91938247030586, 45.4351164583062, 150.0)","(2.91070531477261, -104.56486188387449, 3.117520698046542e-14, -30.88986400180266)"
2024/08/07/20:55:11.195626,255,25,485206365,ship_info,(),"(1000, 2001, 2002, 2003)","(30.13129243538, 269.9810046211569, 180.0, 90.0)",(),(),(),"(33.73608559869264, 1.4723449124979489e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.554384753772391, 0.6092839402809969, 0.609283940675271, 0.6086144865459147)","(125.75102033997128, 149.91897846045953, 44.21650267703636, 150.0)","(3.172104642593465, -105.78347559734122, 3.132444412712832e-14, -30.88986400180266)"
2024/08/07/20:55:11.295684,256,25,585204363,ship_info,(),"(1000, 2001, 2002, 2003)","(29.20787591594322, 269.9810019374389, 180.0, 90.0)",(),(),(),"(20.829969066865335, 8.92133909153726e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5559749541114384, 0.6086144885052862, 0.6086144888264655, 0.6086144865459147)","(126.24165365931805, 149.91857474806446, 42.998849708338696, 150.0)","(3.433613907335619, -107.00112849843671, 3.147356360818711e-14, -30.88986400180266)"
2024/08/07/20:55:11.395740,257,25,685216665,ship_info,(),"(1000, 2001, 2002, 2003)","(28.573553946873183, 269.9810024131, 180.0, 90.0)",(),(),(),"(6.525900687611932, -1.822244714959387e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.559677618626107, 0.608477468718624, 0.6084774689796268, 0.6086144865459147)","(126.73604959892545, 149.9181712664063, 41.781937606033445, 150.0)","(3.6959337344374013, -108.21804053330168, 3.162259235928029e-14, -30.88986400180266)"
2024/08/07/20:55:11.495689,258,25,785218477,ship_info,(),"(1000, 2001, 2002, 2003)","(28.6503890386566, 269.98100314478336, 180.0, 90.0)",(),(),(),"(-5.685598985919562, 4.1180878026960155e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5633053268227695, 0.6091520545183532, 0.6091520547293806, 0.6086144865459147)","(127.23299949661937, 149.9177674714563, 40.564062664353294, 150.0)","(3.961176435390508, -109.43591540759543, 3.1771739024189324e-14, -30.88986400180266)"
2024/08/07/20:55:11.595617,259,25,885201454,ship_info,(),"(1000, 2001, 2002, 2003)","(28.72069890034897, 269.98100260501377, 180.0, 90.0)",(),(),(),"(1.9446255895352396, 7.466313439190679e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5664694714967408, 0.6092839405042283, 0.609283940675271, 0.6086144865459147)","(127.7320648626193, 149.9173634265113, 39.345448883083456, 150.0)","(4.229171626759975, -110.65452912152156, 3.192097617085222e-14, -30.88986400180266)"
2024/08/07/20:55:11.695673,260,25,985203266,ship_info,(),"(1000, 2001, 2002, 2003)","(28.84907006849681, 269.98100275445603, 180.0, 90.0)",(),(),(),"(0.504881565331878, -3.4043972855018032e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5691303531968906, 0.6086144886871346, 0.6086144888264655, 0.6086144865459147)","(128.23272730956626, 149.91695969774497, 38.12779591438579, 150.0)","(4.499812483149208, -111.87218202299483, 3.207009565191101e-14, -30.88986400180266)"
2024/08/07/20:55:11.795654,261,26,85210323,ship_info,(),"(1000, 2001, 2002, 2003)","(28.61300008812221, 269.98100286750235, 180.0, 90.0)",(),(),(),"(7.770187792253406, 1.0050711057825664e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.570990514049021, 0.6084774688664027, 0.6084774689796268, 0.6086144865459147)","(128.73514152186777, 149.91655621569524, 36.91088381208054, 150.0)","(4.771124345056169, -113.08909405817148, 3.221912440300419e-14, -30.88986400180266)"
2024/08/07/20:55:11.895744,262,26,185215473,ship_info,(),"(1000, 2001, 2002, 2003)","(27.92937809397844, 269.9810027629565, 180.0, 90.0)",(),(),(),"(11.253997866485758, -5.2693038185367085e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5726529466901442, 0.6091520546378363, 0.6091520547293806, 0.6086144865459147)","(129.2403983193881, 149.91615241327133, 35.69300887040039, 150.0)","(5.040655356096488, -114.30696893271521, 3.2368271067913225e-14, -30.88986400180266)"
2024/08/07/20:55:11.995637,263,26,285209894,ship_info,(),"(1000, 2001, 2002, 2003)","(27.229315494046716, 269.9810027712584, 180.0, 90.0)",(),(),(),"(5.123423187843411, -7.592316837895283e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5748684312346467, 0.6093298405122048, 0.6093298405945697, 0.6087228862274203)","(129.74941600344246, 149.91595038174145, 35.08367902980582, 150.0)","(5.307815814529458, -114.91629873973427, 3.244289245180414e-14, -24.193175232736955)"
2024/08/07/20:55:12.095787,264,26,385217666,ship_info,(),"(1000, 2001, 2002, 2003)","(26.637273143478218, 269.9810028208472, 180.0, 90.0)",(),(),(),"(1.7053683273830305, -9.796255996644852e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5771648224180511, 0.6090384798042712, 0.6090384798711974, 0.6087228862274203)","(130.26230081347157, 149.91554643073226, 33.86535660925936, 150.0)","(5.5725201852494735, -116.13462109317194, 3.2592093917069304e-14, -24.193175232736955)"
2024/08/07/20:55:12.195572,265,26,485188484,ship_info,(),"(1000, 2001, 2002, 2003)","(26.158947012207285, 269.98100280488325, 180.0, 90.0)",(),(),(),"(-0.06336927144157393, 1.7124869738123125e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5790031255088989, 0.6084346332711004, 0.6084346333256202, 0.6087228862274203)","(130.77854728759417, 149.91514290182965, 32.64830748710727, 150.0)","(5.83469226100331, -117.35167014831137, 3.274113944825417e-14, -24.193175232736955)"
2024/08/07/20:55:12.295661,266,26,585210800,ship_info,(),"(1000, 2001, 2002, 2003)","(26.16616036212575, 269.98100280122475, 180.0, 90.0)",(),(),(),"(-8.19491350304744, -1.589139465488918e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5800289780916295, 0.6087228869065779, 0.6087228869507714, 0.6087228862274203)","(131.29640444419684, 149.91473932258629, 31.431107131176866, 150.0)","(6.09595377899133, -118.56887043724238, 3.289020350023529e-14, -24.193175232736955)"
2024/08/07/20:55:12.395635,267,26,685181617,ship_info,(),"(1000, 2001, 2002, 2003)","(26.31317845050772, 269.98100281037426, 180.0, 90.0)",(),(),(),"(-5.0802764378564, -5.1093448180528e-09, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5810848950109307, 0.6093298405588395, 0.6093298405945697, 0.6087228862274203)","(131.81541445577736, 149.9143353184687, 30.212625235852915, 150.0)","(6.357274009913189, -119.78735226551439, 3.303942449552804e-14, -24.193175232736955)"
2024/08/07/20:55:12.495646,268,26,785183906,ship_info,(),"(1000, 2001, 2002, 2003)","(26.43283559342926, 269.9810028067077, 180.0, 90.0)",(),(),(),"(-2.3769512962027197, 2.6930901487636924e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5824027646872302, 0.6090384798421646, 0.6090384798711974, 0.6087228862274203)","(132.33569523311488, 149.9139313672036, 28.994302815306444, 150.0)","(6.619000762554968, -121.00567461903188, 3.3188625960793206e-14, -24.193175232736955)"
2024/08/07/20:55:12.595643,269,26,885190010,ship_info,(),"(1000, 2001, 2002, 2003)","(26.031712239944866, 269.98100280653404, 180.0, 90.0)",(),(),(),"(7.307200678507397, -3.197017232494772e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5835986008878737, 0.6084346333019695, 0.6084346333256202, 0.6087228862274203)","(132.85819900167058, 149.91352783808247, 27.77725369315436, 150.0)","(6.878956794997728, -122.22272367423632, 3.333767149197807e-14, -24.193175232736955)"
